_id,dob,gender,language,registration_date,primary_use,registration_referring_url,flag_optin_email_marketing,country_code,country_name
6190828,5/1/1958,M,Spanish        ,3/5/2013,personel       ,wiki.retail.com                                  ,0,MZ,Mozambique                                   
6193325,3/27/1956,F,Spanish        ,3/7/2013,personel       ,www.retail.com                                   ,0,PE,Peru                                         
6199632,11/12/1960,F,Spanish        ,3/10/2013,personel       ,wiki.retail.com                                  ,0,NO,Norway                                       
6206637,8/2/1950,F,Spanish        ,3/6/2013,business       ,partner.retail.com                                  ,1,FR,France                                       
6208613,4/19/1954,M,English        ,3/8/2013,personel       ,www.retail.com                                   ,0,RU,Russian Federation                           
6214455,10/13/1951,F,English        ,3/8/2013,personel       ,www.retail.com                                   ,0,RS,Serbia                                       
6228574,12/11/1950,F,Spanish        ,3/7/2013,personel       ,partner.retail.com                                  ,0,JP,Japan                                        
6235916,6/22/1955,F,French         ,3/7/2013,personel       ,www.retail.com                                   ,0,NL,Netherlands                                  
6243933,12/12/1954,F,Spanish        ,3/10/2013,business       ,www.retail.com                                   ,1,ZM,Zambia                                       
6247976,9/27/1959,F,English        ,3/9/2013,personel       ,wiki.retail.com                                  ,0,AF,Afghanistan                                  
6250963,4/9/1953,F,Spanish        ,3/9/2013,personel       ,wiki.retail.com                                  ,0,EC,Ecuador                                      
6254011,4/26/1951,F,French         ,3/10/2013,business       ,wiki.retail.com                                  ,1,RO,Romania                                      
6266407,12/3/1958,F,French         ,3/10/2013,business       ,partner.retail.com                                  ,1,NL,Netherlands                                  
6269514,4/2/1951,M,Spanish        ,3/6/2013,business       ,support.retail.com                               ,1,BB,Barbados                                     
6269757,9/28/1959,F,French         ,3/6/2013,business       ,showcase.retail.com                                  ,1,ES,Spain                                        
6277471,9/15/1954,F,French         ,3/8/2013,personel       ,wiki.retail.com                                  ,0,NA,Namibia                                      
6285951,9/22/1956,F,English        ,3/10/2013,personel       ,info.retail.com                            ,0,ID,Indonesia                                    
6286795,7/16/1956,F,French         ,3/9/2013,personel       ,wiki.retail.com                                  ,0,AG,Antigua and Barbuda                          
6289675,1/2/1955,F,Spanish        ,3/5/2013,personel       ,info.retail.com                            ,0,EE,Estonia                                      
6300441,3/12/1960,F,English        ,3/8/2013,personel       ,partner.retail.com                                  ,0,BB,Barbados                                     
6300536,5/26/1951,M,French         ,3/9/2013,business       ,www.retail.com                                   ,1,HT,Haiti                                        
6304993,1/11/1960,F,Spanish        ,3/5/2013,business       ,www.retail.com                                   ,1,DO,Dominican Republic                           
6306732,10/3/1953,F,Spanish        ,3/10/2013,business       ,www.retail.com                                   ,1,CM,Cameroon                                     
6310285,5/1/1954,F,French         ,3/11/2013,business       ,wiki.retail.com                                  ,1,RW,Rwanda                                       
6324246,11/3/1954,F,French         ,3/11/2013,personel       ,showcase.retail.com                                  ,0,CU,Cuba                                         
