@relation NewRelation
@attribute Class numeric
@attribute 'Component #' numeric
@attribute Support numeric
@attribute Measure numeric
@attribute Prior_Measure numeric
@attribute Measure_Desc {F_Vx,F_Vy,F_Vz,Missing,NF_Ax,NF_Ay,NF_Az,NF_Vx,NF_Vy,NF_Vz}
@attribute RPM numeric
@data
4,34,2,2.2,0,F_Vx,3000
4,35,2,0.9,0,F_Vz,3000
4,36,2,1.1,0,F_Vx,3000
4,37,2,1.8,0,F_Vx,3000
4,38,2,2.5,0,F_Vx,3000
4,39,2,1.2,0,F_Vz,3000
4,40,3,1.8,0,F_Vx,3000
4,41,3,0.9,0,F_Vz,3000
4,42,3,1.8,0,F_Vx,3000
4,43,3,0.8,0,F_Vz,3000
4,44,3,1.4,0,F_Vx,3000
4,45,3,2,0,F_Vx,3000
4,46,3,0.9,0,F_Vz,3000
4,47,2,8,0,Missing,3000
5,8,2,1.8,0,F_Vx,3000
5,11,1,1.8,0,F_Vx,3000
5,12,1,6.5,0,F_Vx,3000
5,13,1,1.8,0,F_Vx,3000
5,14,1,1,0,F_Vx,3000
5,16,2,6,0,F_Vx,3000
5,17,3,16,0,Missing,3000
5,0,1,6,0,NF_Ax,3000
5,1,1,1.2,0,NF_Vx,3000
5,2,2,12,0,NF_Ax,3000
5,3,2,5,0,NF_Az,3000
5,4,2,1.7,0,NF_Vx,3000
5,5,2,1.2,0,NF_Vz,3000
5,6,3,81,0,NF_Ax,3000
5,7,3,39,0,NF_Az,3000
5,8,3,15,0,NF_Vx,3000
5,9,3,6,0,NF_Vz,3000
5,10,4,9.8,0,F_Vx,3000
5,11,3,1.1,0,F_Vx,3000
5,12,1,0.8,0,F_Vx,3000
5,13,3,2,0,F_Vx,3000
5,14,3,1,0,F_Vz,3000
5,15,1,0.8,0,F_Vx,3000
5,16,3,13,0,F_Vx,3000
5,17,3,5,0,F_Vz,3000
5,18,2,0.8,0,F_Vx,3000
5,19,2,0.5,0,F_Vz,3000
5,20,2,1.2,0,F_Vx,3000
5,21,2,0.7,0,F_Vz,3000
5,22,3,13,0,Missing,3000
5,0,1,8.5,0,NF_Ax,3000
5,1,1,10,0,NF_Ay,3000
5,2,1,1.8,0,NF_Vx,3000
5,3,1,2.7,0,NF_Vy,3000
5,4,4,100,0,NF_Ax,3000
5,5,4,7.5,0,NF_Az,3000
5,6,4,15,0,NF_Vx,3000
5,7,4,2.1,0,NF_Vz,3000
5,8,2,12.5,0,NF_Ax,3000
5,9,2,11.5,0,NF_Az,3000
5,10,2,2.2,0,NF_Vx,3000
5,11,2,2.2,0,NF_Vz,3000
5,12,3,100,0,NF_Ax,3000
5,13,3,29,0,NF_Az,3000
5,14,3,17,0,NF_Vx,3000
5,15,3,5.8,0,NF_Vz,3000
5,16,3,0.9,0,F_Vx,3000
5,17,3,0.3,0,F_Vz,3000
5,18,1,0.3,0,F_Vx,3000
5,19,2,1.5,0,F_Vx,3000
5,20,2,0.7,0,F_Vz,3000
5,21,2,0.5,0,F_Vx,3000
5,22,2,0.7,0,F_Vz,3000
5,23,2,0.8,0,F_Vx,3000
5,24,2,0.4,0,F_Vz,3000
5,25,3,13,0,F_Vx,3000
5,26,3,3.6,0,F_Vz,3000
5,27,3,1,0,F_Vx,3000
5,28,3,0.8,0,F_Vz,3000
5,29,3,0.9,0,F_Vx,3000
5,30,3,1.1,0,F_Vx,3000
5,31,3,0.7,0,F_Vz,3000
5,32,1,0.7,0,F_Vx,3000
5,33,1,0.8,0,F_Vy,3000
5,34,3,2.2,0,F_Vx,3000
5,35,1,1.5,0,F_Vx,3000
5,36,1,2.2,0,F_Vy,3000
5,37,3,0.5,0,F_Vz,3000
5,38,3,2,0,F_Vx,3000
5,39,4,12,0,F_Vx,3000
5,40,4,1.5,0,F_Vz,3000
5,41,4,0.5,0,F_Vx,3000
5,42,4,0.6,0,F_Vz,3000
5,43,4,0.4,0,F_Vz,3000
5,44,4,1.6,0,F_Vx,3000
5,45,4,0.5,0,F_Vz,3000
5,46,4,0.8,0,F_Vx,3000
5,47,1,0.4,0,F_Vx,3000
5,48,1,0.3,0,F_Vy,3000
5,49,3,13,0,Missing,3000
5,0,2,10.5,0,NF_Ax,3000
5,1,2,4.5,0,NF_Az,3000
5,2,2,2.5,0,NF_Vx,3000
5,3,2,1.8,0,NF_Vz,3000
5,4,1,7.5,0,NF_Ax,3000
5,5,1,7,0,NF_Ay,3000
5,6,1,2.1,0,NF_Vx,3000
5,7,1,1.8,0,NF_Vy,3000
5,8,3,80,0,NF_Ax,3000
5,9,3,12,0,NF_Az,3000
5,10,3,14,0,NF_Vx,3000
5,11,3,2.2,0,NF_Vz,3000
5,12,4,80,0,NF_Ax,3000
5,13,4,60,0,NF_Az,3000
5,14,4,12,0,NF_Vx,3000
5,15,4,8.5,0,NF_Vz,3000
5,16,1,1,0,F_Vx,3000
5,17,1,1.3,0,F_Vy,3000
5,18,4,1.3,0,F_Vx,3000
5,19,4,0.9,0,F_Vz,3000
5,20,1,1.2,0,F_Vy,3000
5,21,1,1.2,0,F_Vx,3000
5,22,2,0.9,0,F_Vx,3000
5,23,2,0.2,0,F_Vz,3000
5,24,2,1.7,0,F_Vx,3000
5,25,2,1.2,0,F_Vz,3000
5,26,2,0.6,0,F_Vx,3000
5,27,2,0.3,0,F_Vz,3000
5,28,3,7.2,0,F_Vx,3000
5,29,3,1.5,0,F_Vz,3000
5,30,3,2.6,0,F_Vx,3000
5,31,3,1.9,0,F_Vx,3000
5,32,3,0.6,0,F_Vz,3000
5,33,3,3.2,0,F_Vx,3000
5,34,3,0.7,0,F_Vz,3000
5,35,1,0.8,0,F_Vx,3000
5,36,1,0.4,0,F_Vy,3000
5,37,3,2,0,F_Vx,3000
5,38,4,2,0,F_Vz,3000
5,39,4,11,0,F_Vx,3000
5,40,4,6.5,0,F_Vz,3000
5,41,4,1.4,0,F_Vx,3000
5,42,4,1.3,0,F_Vz,3000
5,43,4,11,0,Missing,3000
5,0,4,63,0,NF_Ax,3000
5,1,4,34,0,NF_Az,3000
5,2,4,11,0,NF_Vx,3000
5,3,4,6.5,0,NF_Vz,3000
5,4,2,8,0,NF_Ax,3000
5,5,2,7,0,NF_Ay,3000
5,6,2,7.5,0,NF_Az,3000
5,7,2,4.5,0,NF_Vx,3000
5,8,2,3.4,0,NF_Vy,3000
5,9,2,2.8,0,NF_Vz,3000
5,10,1,8.5,0,NF_Ax,3000
5,11,1,8.5,0,NF_Ay,3000
5,12,1,1.9,0,NF_Vx,3000
5,13,1,2.5,0,NF_Vy,3000
5,14,3,62,0,NF_Ax,3000
5,15,3,21,0,NF_Ay,3000
5,16,3,11,0,NF_Az,3000
5,17,3,16,0,NF_Vx,3000
5,18,3,6.5,0,NF_Vy,3000
5,19,3,2.7,0,NF_Vz,3000
5,20,2,0.7,0,F_Vx,3000
5,21,2,1,0,F_Vy,3000
5,22,2,0.7,0,F_Vz,3000
5,23,3,1.1,0,F_Vx,3000
5,24,3,0.6,0,F_Vy,3000
5,25,3,8,0,F_Vx,3000
5,26,3,2.9,0,F_Vy,3000
5,27,3,1.4,0,F_Vz,3000
5,28,1,0.8,0,F_Vx,3000
5,29,1,1.6,0,F_Vy,3000
5,30,1,0.5,0,F_Vx,3000
5,31,1,0.4,0,F_Vy,3000
5,32,1,0.8,0,F_Vx,3000
5,33,1,0.8,0,F_Vy,3000
5,34,2,0.6,0,F_Vx,3000
5,35,2,0.6,0,F_Vy,3000
5,36,2,0.4,0,F_Vz,3000
5,37,2,0.8,0,F_Vx,3000
5,38,2,0.7,0,F_Vy,3000
5,39,2,4.5,0,F_Vx,3000
5,40,2,2.3,0,F_Vy,3000
5,41,2,1.1,0,F_Vz,3000
5,42,2,1.5,0,F_Vz,3000
5,43,2,0.7,0,F_Vy,3000
5,44,4,2.8,0,F_Vx,3000
5,45,4,2.5,0,F_Vz,3000
5,46,4,1.3,0,F_Vx,3000
5,47,4,1.1,0,F_Vz,3000
5,48,2,0.8,0,F_Vx,3000
5,49,2,0.7,0,F_Vy,3000
5,50,2,0.5,0,F_Vz,3000
5,51,4,8.6,0,F_Vx,3000
5,52,4,5,0,F_Vz,3000
5,53,1,0.6,0,F_Vx,3000
5,54,1,1,0,F_Vy,3000
5,55,3,3,0,F_Vy,3000
5,56,3,5.5,0,F_Vx,3000
5,57,3,0.8,0,F_Vz,3000
5,58,3,1,0,F_Vz,3000
5,59,3,3,0,F_Vx,3000
5,60,3,1.1,0,F_Vy,3000
5,61,4,8.6,0,Missing,3000
1,0,1,6.5,0,NF_Ax,3000
1,1,1,2.3,0,NF_Vx,3000
1,2,2,11.5,0,NF_Ax,3000
1,3,2,32,0,NF_Az,3000
1,4,2,2.7,0,NF_Vx,3000
1,5,2,5.8,0,NF_Vz,3000
1,6,4,36,0,NF_Ax,3000
1,7,4,6,0,NF_Vx,3000
1,8,3,75,0,NF_Ax,3000
1,9,3,65,0,NF_Ay,3000
1,10,3,36,0,NF_Az,3000
1,11,3,13,0,NF_Vx,3000
1,12,3,10,0,NF_Vy,3000
1,13,3,6,0,NF_Vz,3000
1,14,1,1.4,0,F_Vx,3000
1,15,1,0.8,0,F_Vx,3000
1,16,1,0.3,0,F_Vx,3000
1,17,2,1.4,0,F_Vx,3000
1,18,2,4.4,0,F_Vz,3000
1,19,4,0.8,0,F_Vx,3000
1,20,2,1.6,0,F_Vx,3000
1,21,2,1.7,0,F_Vz,3000
1,22,2,1.4,0,F_Vz,3000
1,23,2,0.7,0,F_Vx,3000
1,24,3,11,0,F_Vx,3000
1,25,3,8.5,0,F_Vy,3000
1,26,3,5,0,F_Vz,3000
1,27,3,1.7,0,F_Vx,3000
1,28,3,1.4,0,F_Vy,3000
1,29,3,0.8,0,F_Vz,3000
1,30,3,1.9,0,F_Vy,3000
1,31,3,0.9,0,F_Vz,3000
1,32,3,1.2,0,F_Vx,3000
1,33,3,0.8,0,F_Vz,3000
1,34,3,0.8,0,F_Vy,3000
1,35,3,0.9,0,F_Vx,3000
1,36,4,5,0,F_Vx,3000
1,37,3,11,0,Missing,3000
5,0,2,8.5,0,NF_Ax,3000
5,1,2,5,0,NF_Az,3000
5,2,2,1.5,0,NF_Vx,3000
5,3,2,0.8,0,NF_Vz,3000
5,4,3,45,0,NF_Ax,3000
5,5,3,44,0,NF_Ay,3000
5,6,3,6.5,0,NF_Vx,3000
5,7,3,6.4,0,NF_Vy,3000
5,8,1,5,0,NF_Ax,3000
5,9,1,0.9,0,NF_Vx,3000
5,10,4,60,0,NF_Ax,3000
5,11,4,50,0,NF_Ay,3000
5,12,4,9,0,NF_Vx,3000
5,13,4,2.5,0,NF_Vy,3000
5,14,2,0.8,0,F_Vx,3000
5,15,2,1,0,F_Vx,3000
5,16,3,6.5,0,F_Vx,3000
5,17,3,6,0,F_Vy,3000
5,18,4,0.8,0,F_Vx,3000
5,19,3,0.7,0,F_Vx,3000
5,20,4,9,0,F_Vx,3000
5,21,4,2,0,F_Vy,3000
5,22,4,9,0,Missing,3000
5,0,1,17,0,NF_Ax,3000
5,1,1,2.9,0,NF_Vx,3000
5,2,2,14.5,0,NF_Ax,3000
5,3,2,9.2,0,NF_Az,3000
5,4,2,2.9,0,NF_Vx,3000
5,5,2,2.2,0,NF_Vz,3000
5,6,3,267.5,0,NF_Ax,3000
5,7,3,41,0,NF_Ay,3000
5,8,3,37,0,NF_Az,3000
5,9,3,41,0,NF_Vx,3000
5,10,3,7.3,0,NF_Vy,3000
5,11,3,6.4,0,NF_Vz,3000
5,12,4,240,0,NF_Ax,3000
5,13,4,38,0,NF_Vx,3000
5,14,1,1.8,0,F_Vx,3000
5,15,3,0.3,0,F_Vy,3000
5,16,4,37,0,F_Vx,3000
5,17,4,1.4,0,F_Vx,3000
5,18,4,1.2,0,F_Vx,3000
5,19,1,0.5,0,F_Vx,3000
5,20,2,1.8,0,F_Vx,3000
5,21,2,1.1,0,F_Vz,3000
5,22,2,1.8,0,F_Vx,3000
5,23,2,0.6,0,F_Vz,3000
5,24,2,0.5,0,F_Vx,3000
5,25,2,0.6,0,F_Vz,3000
5,26,2,0.4,0,F_Vx,3000
5,27,2,0.7,0,F_Vz,3000
5,28,2,0.8,0,F_Vz,3000
5,29,3,38,0,F_Vx,3000
5,30,3,4.3,0,F_Vy,3000
5,31,3,5.4,0,F_Vz,3000
5,32,3,2.5,0,F_Vx,3000
5,33,3,3,0,F_Vy,3000
5,34,3,1.1,0,F_Vz,3000
5,35,1,1.6,0,F_Vx,3000
5,36,3,2.3,0,F_Vx,3000
5,37,3,1.4,0,F_Vy,3000
5,38,3,1,0,F_Vz,3000
5,39,4,1.1,0,F_Vx,3000
5,40,3,1.9,0,F_Vx,3000
5,41,3,2.1,0,F_Vy,3000
5,42,3,0.8,0,F_Vx,3000
5,43,3,1.1,0,F_Vy,3000
5,44,3,0.7,0,F_Vx,3000
5,45,3,38,0,Missing,3000
5,0,1,13,0,NF_Ax,3000
5,1,1,7,0,NF_Ay,3000
5,2,1,3.6,0,NF_Vx,3000
5,3,1,0.7,0,NF_Vy,3000
5,4,2,15,0,NF_Ax,3000
5,5,2,5.5,0,NF_Ay,3000
5,6,2,4.5,0,NF_Az,3000
5,7,2,3.7,0,NF_Vx,3000
5,8,2,1.1,0,NF_Vy,3000
5,9,2,1.2,0,NF_Vz,3000
5,10,3,175,0,NF_Ax,3000
5,11,3,15,0,NF_Ay,3000
5,12,3,28,0,NF_Az,3000
5,13,3,26.8,0,NF_Vx,3000
5,14,3,3.3,0,NF_Vy,3000
5,15,3,4.4,0,NF_Vz,3000
5,16,4,152.5,0,NF_Ax,3000
5,17,4,23.5,0,NF_Vx,3000
5,18,1,3.5,0,F_Vx,3000
5,19,4,1.1,0,F_Vx,3000
5,20,1,0.6,0,F_Vx,3000
5,21,1,0.9,0,F_Vx,3000
5,22,2,1.1,0,F_Vx,3000
5,23,2,0.4,0,F_Vz,3000
5,24,2,3.4,0,F_Vx,3000
5,25,2,0.8,0,F_Vz,3000
5,26,2,0.7,0,F_Vx,3000
5,27,2,0.7,0,F_Vz,3000
5,28,2,0.5,0,F_Vx,3000
5,29,1,1.1,0,F_Vx,3000
5,30,2,0.4,0,F_Vx,3000
5,31,2,0.3,0,F_Vz,3000
5,32,4,0.8,0,F_Vx,3000
5,33,2,0.3,0,F_Vz,3000
5,34,3,26.5,0,F_Vx,3000
5,35,3,12.3,0,F_Vy,3000
5,36,3,3.7,0,F_Vz,3000
5,37,3,1.4,0,F_Vx,3000
5,38,3,1.8,0,F_Vy,3000
5,39,3,0.6,0,F_Vz,3000
5,40,3,1.8,0,F_Vx,3000
5,41,3,1.9,0,F_Vy,3000
5,42,3,0.7,0,F_Vx,3000
5,43,3,0.6,0,F_Vy,3000
5,44,4,22,0,F_Vx,3000
5,45,3,26.5,0,Missing,3000
5,29,3,0.9,0,F_Vx,3000
5,32,3,20,0,Missing,3000
5,0,1,7,0,NF_Ax,3000
5,1,1,1.9,0,NF_Vx,3000
5,2,2,11.5,0,NF_Ax,3000
5,3,2,2.5,0,NF_Az,3000
5,4,2,2.2,0,NF_Vx,3000
5,5,2,0.8,0,NF_Vz,3000
5,6,3,64,0,NF_Ax,3000
5,7,3,12,0,NF_Vx,3000
5,8,4,70,0,NF_Ax,3000
5,9,4,85,0,NF_Az,3000
5,10,4,11,0,NF_Vx,3000
5,11,4,14,0,NF_Vz,3000
5,12,1,1.6,0,F_Vx,3000
5,13,2,1,0,F_Vx,3000
5,14,2,0.3,0,F_Vz,3000
5,15,2,1.5,0,F_Vx,3000
5,16,2,0.2,0,F_Vz,3000
5,17,1,0.8,0,F_Vx,3000
5,18,3,11,0,F_Vx,3000
5,19,4,1.4,0,F_Vx,3000
5,20,4,0.7,0,F_Vz,3000
5,21,3,1.4,0,F_Vx,3000
5,22,3,2.4,0,F_Vx,3000
5,23,4,10.5,0,F_Vx,3000
5,24,4,14,0,F_Vz,3000
5,25,4,14,0,Missing,3000
5,0,1,25,0,NF_Ax,3000
5,1,1,20.5,0,NF_Ay,3000
5,2,1,7.8,0,NF_Vx,3000
5,3,1,15.5,0,NF_Vy,3000
5,4,2,11.5,0,NF_Ax,3000
5,5,2,19.5,0,NF_Ay,3000
5,6,2,20,0,NF_Az,3000
5,7,2,9.5,0,NF_Vx,3000
5,8,2,16,0,NF_Vy,3000
5,9,2,13,0,NF_Vz,3000
5,10,3,265,0,NF_Ax,3000
5,11,3,145,0,NF_Ay,3000
5,12,3,30,0,NF_Az,3000
5,13,3,40,0,NF_Vx,3000
5,14,3,19,0,NF_Vy,3000
5,15,3,6,0,NF_Vz,3000
5,16,4,220,0,NF_Ax,3000
5,17,4,110,0,NF_Ay,3000
5,18,4,37.5,0,NF_Vx,3000
5,19,4,16,0,NF_Vy,3000
5,20,1,1.5,0,F_Vx,3000
5,21,1,0.9,0,F_Vy,3000
5,22,3,3,0,F_Vx,3000
5,23,3,1.8,0,F_Vy,3000
5,24,3,0.8,0,F_Vz,3000
5,25,3,0.9,0,F_Vx,3000
5,26,3,1,0,F_Vy,3000
5,27,3,0.9,0,F_Vz,3000
5,28,3,0.9,0,F_Vx,3000
5,29,4,30,0,F_Vx,3000
5,30,4,15,0,F_Vy,3000
5,31,4,1.6,0,F_Vx,3000
5,32,4,1.5,0,F_Vy,3000
5,33,4,1.6,0,F_Vy,3000
5,34,4,1.8,0,F_Vx,3000
5,35,1,4.5,0,F_Vx,3000
5,36,1,2.2,0,F_Vy,3000
5,37,1,2.8,0,F_Vx,3000
5,38,1,12,0,F_Vy,3000
5,39,1,4.5,0,F_Vy,3000
5,40,1,2.1,0,F_Vy,3000
5,41,1,2.2,0,F_Vx,3000
5,42,2,3.2,0,F_Vx,3000
5,43,2,1,0,F_Vy,3000
5,44,2,1.8,0,F_Vz,3000
5,45,2,5,0,F_Vx,3000
5,46,2,2,0,F_Vy,3000
5,47,2,4.5,0,F_Vz,3000
5,48,2,2.2,0,F_Vx,3000
5,49,2,2.8,0,F_Vx,3000
5,50,2,12,0,F_Vy,3000
5,51,2,4.5,0,F_Vz,3000
5,52,2,8.5,0,F_Vy,3000
5,53,2,1.9,0,F_Vy,3000
5,54,2,3.5,0,F_Vx,3000
5,55,2,8.5,0,F_Vz,3000
5,56,3,37.5,0,F_Vx,3000
5,57,3,19,0,F_Vy,3000
5,58,3,3.5,0,F_Vz,3000
5,59,3,37.5,0,Missing,3000
5,12,2,1.1,0,F_Vy,3000
5,14,2,0.5,0,F_Vy,3000
5,16,2,32,0,Missing,3000
5,0,3,48,0,NF_Ax,3000
5,1,3,16,0,NF_Ay,3000
5,2,3,16,0,NF_Vx,3000
5,3,3,11,0,NF_Vy,3000
5,4,1,4.5,0,NF_Ax,3000
5,5,1,4.8,0,NF_Ay,3000
5,6,1,2.6,0,NF_Vx,3000
5,7,1,3.1,0,NF_Vy,3000
5,8,4,9,0,NF_Ax,3000
5,9,4,9.5,0,NF_Az,3000
5,10,4,7.5,0,NF_Vx,3000
5,11,4,4.5,0,NF_Vz,3000
5,12,2,4.2,0,NF_Ax,3000
5,13,2,7.5,0,NF_Ay,3000
5,14,2,5,0,NF_Az,3000
5,15,2,2.5,0,NF_Vx,3000
5,16,2,4,0,NF_Vy,3000
5,17,2,2.1,0,NF_Vz,3000
5,18,1,2.1,0,F_Vx,3000
5,19,1,2.7,0,F_Vy,3000
5,20,1,0.9,0,F_Vx,3000
5,21,2,0.5,0,F_Vx,3000
5,22,2,1.5,0,F_Vy,3000
5,23,2,1.2,0,F_Vz,3000
5,24,2,2.2,0,F_Vx,3000
5,25,2,3.5,0,F_Vy,3000
5,26,2,1.4,0,F_Vz,3000
5,27,2,0.5,0,F_Vy,3000
5,28,1,0.6,0,F_Vx,3000
5,29,1,0.6,0,F_Vy,3000
5,30,2,0.3,0,F_Vx,3000
5,31,4,5.2,0,F_Vx,3000
5,32,3,14,0,F_Vx,3000
5,33,3,4.2,0,F_Vy,3000
5,34,3,4.2,0,F_Vx,3000
5,35,3,2.5,0,F_Vx,3000
5,36,3,1.6,0,F_Vy,3000
5,37,3,3.6,0,F_Vx,3000
5,38,3,3.3,0,F_Vy,3000
5,39,4,2.2,0,F_Vx,3000
5,40,4,2.5,0,F_Vz,3000
5,41,4,1.8,0,F_Vx,3000
5,42,4,1.7,0,F_Vz,3000
5,43,4,1.8,0,F_Vz,3000
5,44,3,14,0,Missing,3000
5,0,2,70,0,NF_Ax,1500
5,1,2,15,0,NF_Ay,1500
5,2,2,4.5,0,NF_Az,1500
5,3,2,5.6,0,NF_Vx,1500
5,4,2,1.3,0,NF_Vy,1500
5,5,2,0.8,0,NF_Vz,1500
5,6,3,120,0,NF_Ax,1500
5,7,3,50,0,NF_Ay,1500
5,8,3,8.2,0,NF_Vx,1500
5,9,3,4.5,0,NF_Vy,1500
5,10,1,60,0,NF_Ax,1500
5,11,1,9.5,0,NF_Ay,1500
5,12,1,5.2,0,NF_Vx,1500
5,13,1,1.3,0,NF_Vy,1500
5,14,4,35,0,NF_Ax,1500
5,15,4,24,0,NF_Az,1500
5,16,4,3.1,0,NF_Vx,1500
5,17,4,2.4,0,NF_Vz,1500
5,18,1,0.6,0,F_Vx,1500
5,19,2,5,0,F_Vx,1500
5,20,2,0.8,0,F_Vx,1500
5,21,3,8,0,F_Vx,1500
5,22,3,3.8,0,F_Vy,1500
5,23,1,4.5,0,F_Vx,1500
5,24,3,2.6,0,F_Vx,1500
5,25,4,0.5,0,F_Vx,1500
5,26,4,0.6,0,F_Vz,1500
5,27,3,1.4,0,F_Vx,1500
5,28,3,0.9,0,F_Vy,1500
5,29,4,2,0,F_Vx,1500
5,30,4,1.6,0,F_Vz,1500
5,31,4,0.6,0,F_Vx,1500
5,32,4,0.9,0,F_Vx,1500
5,33,3,8,0,Missing,1500
1,0,2,12,0,NF_Ax,3000
1,1,2,32,0,NF_Az,3000
1,2,2,2.9,0,NF_Vx,3000
1,3,2,9,0,NF_Vz,3000
1,4,3,85,0,NF_Ax,3000
1,5,3,120,0,NF_Ay,3000
1,6,3,17,0,NF_Vx,3000
1,7,3,35,0,NF_Vy,3000
1,8,1,10.5,0,NF_Ax,3000
1,9,1,2.4,0,NF_Vx,3000
1,10,4,45,0,NF_Ax,3000
1,11,4,9,0,NF_Vx,3000
1,12,1,0.6,0,F_Vx,3000
1,13,4,8,0,F_Vx,3000
1,14,1,1.9,0,F_Vx,3000
1,15,2,1,0,F_Vx,3000
1,16,2,3.5,0,F_Vz,3000
1,17,2,2.3,0,F_Vx,3000
1,18,2,6.5,0,F_Vz,3000
1,19,2,1,0,F_Vz,3000
1,20,3,13,0,F_Vx,3000
1,21,3,14,0,F_Vy,3000
1,22,3,12,0,F_Vx,3000
1,23,3,28,0,F_Vy,3000
1,24,3,1.2,0,F_Vx,3000
1,25,3,2,0,F_Vy,3000
1,26,4,5.5,0,F_Vx,3000
1,27,3,28,0,Missing,3000
5,0,1,4.5,0,NF_Ax,3000
5,1,1,4.5,0,NF_Ay,3000
5,2,1,1.2,0,NF_Vx,3000
5,3,1,0.9,0,NF_Vy,3000
5,4,2,4.5,0,NF_Ax,3000
5,5,2,3.5,0,NF_Ay,3000
5,6,2,4,0,NF_Az,3000
5,7,2,1.2,0,NF_Vx,3000
5,8,2,0.7,0,NF_Vy,3000
5,9,2,0.9,0,NF_Vz,3000
5,10,4,4.5,0,NF_Ax,3000
5,11,4,45,0,NF_Ay,3000
5,12,4,1.3,0,NF_Vx,3000
5,13,4,7.2,0,NF_Vy,3000
5,14,3,70,0,NF_Ax,3000
5,15,3,22.5,0,NF_Ay,3000
5,16,3,4.5,0,NF_Az,3000
5,17,3,10,0,NF_Vx,3000
5,18,3,4.5,0,NF_Vy,3000
5,19,3,1.6,0,NF_Vz,3000
5,20,3,0.9,0,F_Vx,3000
5,21,3,1.4,0,F_Vy,3000
5,22,3,10,0,F_Vx,3000
5,23,3,3.5,0,F_Vy,3000
5,24,3,0.4,0,F_Vz,3000
5,25,3,0.8,0,F_Vx,3000
5,26,3,0.6,0,F_Vz,3000
5,27,4,6,0,F_Vy,3000
5,28,3,1.3,0,F_Vx,3000
5,29,3,0.9,0,F_Vy,3000
5,30,3,10,0,Missing,3000
6,0,1,3.5,0,NF_Ax,1000
6,1,1,2.5,0,NF_Ay,1000
6,2,1,1.3,0,NF_Vx,1000
6,3,1,0.6,0,NF_Vy,1000
6,4,3,21,0,NF_Ax,1000
6,5,3,15,0,NF_Ay,1000
6,6,3,7.5,0,NF_Az,1000
6,7,3,1.4,0,NF_Vx,1000
6,8,3,1.2,0,NF_Vy,1000
6,9,3,0.8,0,NF_Vz,1000
6,10,2,5.5,0,NF_Ax,1000
6,11,2,5.5,0,NF_Az,1000
6,12,2,0.8,0,NF_Vx,1000
6,13,2,0.9,0,NF_Vz,1000
6,14,1,0.4,0,F_Vx,1000
6,15,1,1.1,0,F_Vx,1000
6,16,1,0.4,0,F_Vy,1000
6,17,2,0.4,0,F_Vx,1000
6,18,2,0.6,0,F_Vz,1000
6,19,3,1,0,F_Vx,1000
6,20,3,0.8,0,F_Vy,1000
6,21,3,0.3,0,F_Vz,1000
6,22,3,0.4,0,F_Vy,1000
6,23,3,0.3,0,F_Vz,1000
6,24,2,0.3,0,F_Vx,1000
6,25,2,0.2,0,F_Vz,1000
6,26,3,0.2,0,F_Vx,1000
6,27,2,0.4,0,F_Vx,1000
6,28,2,0.3,0,F_Vz,1000
6,29,3,0.3,0,F_Vx,1000
6,30,3,0.3,0,F_Vy,1000
6,31,1,1.1,0,Missing,1000
6,0,3,17.5,0,NF_Ax,3000
6,1,3,3.5,0,NF_Vx,3000
6,2,2,10,0,NF_Ax,3000
6,3,2,10,0,NF_Az,3000
6,4,2,2.8,0,NF_Vx,3000
6,5,2,2.2,0,NF_Vz,3000
6,6,1,9,0,NF_Ax,3000
6,7,1,2.2,0,NF_Vx,3000
6,8,3,3.2,0,F_Vx,3000
6,9,2,1.5,0,F_Vx,3000
6,10,2,1,0,F_Vz,3000
6,11,1,1.8,0,F_Vx,3000
6,12,3,3.2,0,Missing,3000
6,0,3,5.5,0,NF_Ax,1500
6,1,3,8.5,0,NF_Ay,1500
6,2,3,1.4,0,NF_Vx,1500
6,3,3,1.7,0,NF_Vy,1500
6,4,4,4.5,0,NF_Ax,1500
6,5,4,6.5,0,NF_Az,1500
6,6,4,1.3,0,NF_Vx,1500
6,7,4,2,0,NF_Vz,1500
6,8,1,5.5,0,NF_Ax,1500
6,9,1,5.5,0,NF_Ay,1500
6,10,1,0.8,0,NF_Vx,1500
6,11,1,1.1,0,NF_Vy,1500
6,12,2,5,0,NF_Ax,1500
6,13,2,6,0,NF_Az,1500
6,14,2,0.9,0,NF_Vx,1500
6,15,2,1.3,0,NF_Vz,1500
6,16,4,0.6,0,F_Vx,1500
6,17,4,0.7,0,F_Vz,1500
6,18,4,0.2,0,F_Vz,1500
6,19,4,0.4,0,F_Vx,1500
6,20,4,1.3,0,F_Vz,1500
6,21,4,0.3,0,F_Vx,1500
6,22,4,0.4,0,F_Vz,1500
6,23,3,0.3,0,F_Vx,1500
6,24,3,0.6,0,F_Vy,1500
6,25,3,0.4,0,F_Vy,1500
6,26,3,0.5,0,F_Vx,1500
6,27,3,0.6,0,F_Vx,1500
6,28,3,0.4,0,F_Vy,1500
6,29,3,0.4,0,F_Vx,1500
6,30,3,0.2,0,F_Vy,1500
6,31,4,1.3,0,Missing,1500
6,0,4,5.1,0,NF_Ax,1500
6,1,4,22,0,NF_Az,1500
6,2,4,1.2,0,NF_Vx,1500
6,3,4,2,0,NF_Vz,1500
6,4,3,8,0,NF_Ax,1500
6,5,3,15.5,0,NF_Az,1500
6,6,3,1.2,0,NF_Vx,1500
6,7,3,1.9,0,NF_Vz,1500
6,8,1,3,0,NF_Ax,1500
