zip_code;week_ending_date;total_properties_this_week;total_properties_last_week;total_properties_week_change;pct_state_traffic_week_avg;pct_national_traffic_week_avg
07853;2015/07/04 00:00:00.000;45;42;3;0.2017885398;0.0088836292
07860;2015/07/04 00:00:00.000;107;99;8;0.1511191708;0.0066529381
07863;2015/07/04 00:00:00.000;17;15;2;0.0222234075;0.0009783733
07871;2015/07/04 00:00:00.000;132;143;-11;0.4809145377;0.0211719972
07876;2015/07/04 00:00:00.000;19;21;-2;0.0586697957;0.0025829054
07885;2015/07/04 00:00:00.000;20;20;0;0.0364463883;0.0016045321
07921;2015/07/04 00:00:00.000;32;29;3;0.1075612922;0.0047353266
07922;2015/07/04 00:00:00.000;39;40;-1;0.1528970434;0.006731208
07930;2015/07/04 00:00:00.000;41;48;-7;0.1448966167;0.0063789936
07931;2015/07/04 00:00:00.000;10;11;-1;0.0817821395;0.0036004136
07935;2015/07/04 00:00:00.000;1;1;0;0.0044446815;0.0001956747
07936;2015/07/04 00:00:00.000;39;40;-1;0.1733425783;0.0076313114
07940;2015/07/04 00:00:00.000;31;27;4;0.2533468452;0.0111534551
07945;2015/07/04 00:00:00.000;43;41;2;0.2480132274;0.0109186455
07974;2015/07/04 00:00:00.000;39;43;-4;0.2400128007;0.0105664312
07976;2015/07/04 00:00:00.000;1;1;0;0.035557452;0.0015653972
07980;2015/07/04 00:00:00.000;7;7;0;0.0106672356;0.0004696192
08001;2015/07/04 00:00:00.000;3;3;0;0.0097782993;0.0004304842
08004;2015/07/04 00:00:00.000;34;37;-3;0.0675591587;0.0029742547
08005;2015/07/04 00:00:00.000;217;227;-10;0.2337902466;0.0102924866
08009;2015/07/04 00:00:00.000;58;60;-2;0.1208953366;0.0053223505
08010;2015/07/04 00:00:00.000;76;70;6;0.0728927765;0.0032090643
08014;2015/07/04 00:00:00.000;1;1;0;0.0017778726;0.0000782699
08015;2015/07/04 00:00:00.000;57;57;0;0.1066723559;0.0046961916
08020;2015/07/04 00:00:00.000;3;2;1;0.0160008534;0.0007044287
08021;2015/07/04 00:00:00.000;796;756;40;0.2675698259;0.011779614
08026;2015/07/04 00:00:00.000;6;5;1;0.0080004267;0.0003522144
08027;2015/07/04 00:00:00.000;14;13;1;0.0257791527;0.001134913
08031;2015/07/04 00:00:00.000;30;27;3;0.0604476683;0.0026611753
08035;2015/07/04 00:00:00.000;36;37;-1;0.068448095;0.0030133896
08036;2015/07/04 00:00:00.000;15;13;2;0.0213344712;0.0009392383
08041;2015/07/04 00:00:00.000;3;3;0;0.0231123438;0.0010175082
08048;2015/07/04 00:00:00.000;40;34;6;0.0604476683;0.0026611753
08049;2015/07/04 00:00:00.000;14;16;-2;0.0320017068;0.0014088575
08052;2015/07/04 00:00:00.000;62;67;-5;0.1120059737;0.0049310012
08053;2015/07/04 00:00:00.000;153;151;2;0.4382455953;0.0192935206
08056;2015/07/04 00:00:00.000;16;15;1;0.0275570253;0.0012131828
08057;2015/07/04 00:00:00.000;105;92;13;0.3680196277;0.0162018611
08061;2015/07/04 00:00:00.000;11;9;2;0.0168897897;0.0007435637
08062;2015/07/04 00:00:00.000;56;54;2;0.1742315146;0.0076704463
08066;2015/07/04 00:00:00.000;30;26;4;0.035557452;0.0015653972
08067;2015/07/04 00:00:00.000;6;6;0;0.0168897897;0.0007435637
08070;2015/07/04 00:00:00.000;56;60;-4;0.077337458;0.0034047389
08071;2015/07/04 00:00:00.000;32;34;-2;0.0995608655;0.0043831122
08077;2015/07/04 00:00:00.000;180;166;14;0.2204562021;0.0097054627
08081;2015/07/04 00:00:00.000;175;164;11;0.5155830533;0.0226982595
08083;2015/07/04 00:00:00.000;33;28;5;0.0435578786;0.0019176116
08085;2015/07/04 00:00:00.000;180;176;4;0.1671200242;0.0073573669
08086;2015/07/04 00:00:00.000;31;31;0;0.0453357512;0.0019958814
08089;2015/07/04 00:00:00.000;15;16;-1;0.0133340445;0.000587024
08090;2015/07/04 00:00:00.000;19;18;1;0.0631144772;0.00277858
08094;2015/07/04 00:00:00.000;129;129;0;0.3902430352;0.0171802344
08098;2015/07/04 00:00:00.000;110;118;-8;0.068448095;0.0030133896
08102;2015/07/04 00:00:00.000;6;6;0;0.0097782993;0.0004304842
08103;2015/07/04 00:00:00.000;23;21;2;0.0480025601;0.0021132862
08106;2015/07/04 00:00:00.000;26;24;2;0.0844489484;0.0037178184
08107;2015/07/04 00:00:00.000;202;224;-22;0.1253400181;0.0055180252
08110;2015/07/04 00:00:00.000;48;43;5;0.0897825662;0.0039526279
08201;2015/07/04 00:00:00.000;32;35;-3;0.0577808594;0.0025437705
08205;2015/07/04 00:00:00.000;98;94;4;0.2631251445;0.0115839393
08210;2015/07/04 00:00:00.000;104;102;2;0.2213451384;0.0097445976
08225;2015/07/04 00:00:00.000;30;32;-2;0.1653421516;0.007279097
08230;2015/07/04 00:00:00.000;27;26;1;0.0568919231;0.0025046355
08241;2015/07/04 00:00:00.000;1;1;0;0.008889363;0.0003913493
08244;2015/07/04 00:00:00.000;43;44;-1;0.1911213042;0.00841401
08248;2015/07/04 00:00:00.000;8;10;-2;0.0408910697;0.0018002068
08260;2015/07/04 00:00:00.000;1204;1006;198;1.3885184988;0.061128761
08270;2015/07/04 00:00:00.000;17;17;0;0.0426689423;0.0018784766
08311;2015/07/04 00:00:00.000;12;12;0;0.0062225541;0.0002739445
08312;2015/07/04 00:00:00.000;18;15;3;0.0497804327;0.0021915561
08321;2015/07/04 00:00:00.000;1;1;0;0.0097782993;0.0004304842
08326;2015/07/04 00:00:00.000;3;5;-2;0.0026668089;0.0001174048
08327;2015/07/04 00:00:00.000;2;2;0;0.0071114904;0.0003130794
08328;2015/07/04 00:00:00.000;3;4;-1;0.0035557452;0.0001565397
08341;2015/07/04 00:00:00.000;1;1;0;0.0008690816;0.0000388935
08346;2015/07/04 00:00:00.000;3;3;0;0.0097782993;0.0004304842
08353;2015/07/04 00:00:00.000;3;3;0;0.0017778726;0.0000782699
08402;2015/07/04 00:00:00.000;103;110;-7;0.2880153608;0.0126797174
08403;2015/07/04 00:00:00.000;26;25;1;0.0613366046;0.0027003102
08406;2015/07/04 00:00:00.000;98;97;1;0.2364570555;0.0104098914
08505;2015/07/04 00:00:00.000;55;58;-3;0.1973438583;0.0086879545
08514;2015/07/04 00:00:00.000;19;19;0;0.0497804327;0.0021915561
08515;2015/07/04 00:00:00.000;21;28;-7;0.0720038402;0.0031699293
08525;2015/07/04 00:00:00.000;15;18;-3;0.059558732;0.0026220403
08533;2015/07/04 00:00:00.000;20;21;-1;0.0631144772;0.00277858
08534;2015/07/04 00:00:00.000;63;63;0;0.196454922;0.0086488196
08542;2015/07/04 00:00:00.000;10;9;1;0.0364463883;0.0016045321
08550;2015/07/04 00:00:00.000;61;59;2;0.2346791829;0.0103316216
08553;2015/07/04 00:00:00.000;2;2;0;0.0044446815;0.0001956747
08554;2015/07/04 00:00:00.000;15;11;4;0.0186676623;0.0008218335
08562;2015/07/04 00:00:00.000;10;10;0;0.0311127705;0.0013697226
08608;2015/07/04 00:00:00.000;5;4;1;0.0044446815;0.0001956747
08609;2015/07/04 00:00:00.000;17;16;1;0.0400021334;0.0017610719
08611;2015/07/04 00:00:00.000;52;55;-3;0.0888936299;0.003913493
08618;2015/07/04 00:00:00.000;206;236;-30;0.2284566288;0.0100576771
08620;2015/07/04 00:00:00.000;48;56;-8;0.0533361779;0.0023480958
08701;2015/07/04 00:00:00.000;177;171;6;0.2657919533;0.0117013441
08722;2015/07/04 00:00:00.000;35;35;0;0.0311127705;0.0013697226
08723;2015/07/04 00:00:00.000;178;173;5;0.3617970736;0.0159279166
08731;2015/07/04 00:00:00.000;127;126;1;0.2337902466;0.0102924866
08732;2015/07/04 00:00:00.000;13;13;0;0.0204455349;0.0009001034
08735;2015/07/04 00:00:00.000;58;58;0;0.2773481252;0.0122100982
08736;2015/07/04 00:00:00.000;59;54;5;0.2560136541;0.0112708599
08741;2015/07/04 00:00:00.000;12;12;0;0.0151119171;0.0006652938
08742;2015/07/04 00:00:00.000;642;686;-44;0.377797927;0.0166323453
08751;2015/07/04 00:00:00.000;95;83;12;0.1315625722;0.0057919697
08752;2015/07/04 00:00:00.000;40;44;-4;0.2604583356;0.0114665345
08757;2015/07/04 00:00:00.000;275;251;24;0.4302451686;0.0189413062
08802;2015/07/04 00:00:00.000;16;14;2;0.035557452;0.0015653972
08809;2015/07/04 00:00:00.000;15;16;-1;0.0835600121;0.0036786834
08812;2015/07/04 00:00:00.000;138;164;-26;0.1013387381;0.004461382
08816;2015/07/04 00:00:00.000;185;176;9;0.5706971038;0.0251246252
08820;2015/07/04 00:00:00.000;105;104;1;0.6106992373;0.026885697
08825;2015/07/04 00:00:00.000;19;26;-7;0.0631144772;0.00277858
08826;2015/07/04 00:00:00.000;16;14;2;0.0337795794;0.0014871273
08830;2015/07/04 00:00:00.000;27;28;-1;0.1751204509;0.0077095812
08831;2015/07/04 00:00:00.000;349;349;0;0.5111383718;0.0225025849
08835;2015/07/04 00:00:00.000;24;25;-1;0.0995608655;0.0043831122
08840;2015/07/04 00:00:00.000;56;56;0;0.232012374;0.0102142168
08844;2015/07/04 00:00:00.000;76;85;-9;0.3244617491;0.0142842495
08850;2015/07/04 00:00:00.000;20;21;-1;0.0666702224;0.0029351198
08852;2015/07/04 00:00:00.000;57;53;4;0.172453642;0.0075921765
08857;2015/07/04 00:00:00.000;146;143;3;0.6231443455;0.0274335861
08863;2015/07/04 00:00:00.000;30;29;1;0.0880046936;0.0038743581
08865;2015/07/04 00:00:00.000;216;230;-14;0.1333404448;0.0058702395
08869;2015/07/04 00:00:00.000;12;14;-2;0.0648923498;0.0028568499
08873;2015/07/04 00:00:00.000;150;165;-15;0.496915391;0.021876426
08879;2015/07/04 00:00:00.000;67;72;-5;0.1484523619;0.0065355333
08884;2015/07/04 00:00:00.000;29;26;3;0.0666702224;0.0029351198
08889;2015/07/04 00:00:00.000;37;39;-2;0.0968940566;0.0042657074
08901;2015/07/04 00:00:00.000;42;39;3;0.1804540687;0.0079443908
10001;2015/07/04 00:00:00.000;14;14;0;0.1877161037;0.0143625194
10002;2015/07/04 00:00:00.000;6;8;-2;0.1314524214;0.0100576771
10003;2015/07/04 00:00:00.000;33;31;2;0.3585531027;0.0274335861
10004;2015/07/04 00:00:00.000;22;24;-2;0.0951367719;0.007279097
10006;2015/07/04 00:00:00.000;73;57;16;0.0327352333;0.0025046355
10007;2015/07/04 00:00:00.000;20;18;2;0.0956482599;0.0073182319
10010;2015/07/04 00:00:00.000;32;32;0;0.146285574;0.01119259
10011;2015/07/04 00:00:00.000;73;86;-13;0.5293901017;0.0405046528
10013;2015/07/04 00:00:00.000;67;73;-6;0.5058616527;0.038704446
10014;2015/07/04 00:00:00.000;30;40;-10;0.3304212615;0.0252811649
10017;2015/07/04 00:00:00.000;44;49;-5;0.2025492563;0.0154974324
10018;2015/07/04 00:00:00.000;4;5;-1;0.04910285;0.0037569533
10021;2015/07/04 00:00:00.000;33;32;1;0.4567588027;0.0349474927
10022;2015/07/04 00:00:00.000;72;69;3;0.6061133048;0.0463748923
10023;2015/07/04 00:00:00.000;59;61;-2;0.5764469996;0.0441050663
10024;2015/07/04 00:00:00.000;29;37;-8;0.5232522454;0.0400350336
10025;2015/07/04 00:00:00.000;52;60;-8;0.6127626491;0.0468836464
10027;2015/07/04 00:00:00.000;16;15;1;0.2322155615;0.0177672583
10028;2015/07/04 00:00:00.000;34;40;-6;0.4076559527;0.0311905394
10029;2015/07/04 00:00:00.000;31;33;-2;0.1130388526;0.0086488196
10030;2015/07/04 00:00:00.000;7;9;-2;0.1391247417;0.010644701
10031;2015/07/04 00:00:00.000;8;10;-2;0.2255662172;0.0172585042
10032;2015/07/04 00:00:00.000;8;7;1;0.2337500256;0.0178846631
10034;2015/07/04 00:00:00.000;3;2;1;0.1764633672;0.0135015509
10035;2015/07/04 00:00:00.000;3;3;0;0.1130388526;0.0086488196
10036;2015/07/04 00:00:00.000;49;45;4;0.1028090922;0.007866121
10037;2015/07/04 00:00:00.000;1;1;0;0.0281318412;0.0021524212
10038;2015/07/04 00:00:00.000;16;17;-1;0.0797921313;0.0061050491
10039;2015/07/04 00:00:00.000;41;47;-6;0.0792806432;0.0060659142
10040;2015/07/04 00:00:00.000;1;1;0;0.0557521943;0.0042657074
10044;2015/07/04 00:00:00.000;2;2;0;0.0383616016;0.0029351198
10065;2015/07/04 00:00:00.000;63;62;1;0.4506209465;0.0344778735
10069;2015/07/04 00:00:00.000;36;36;0;0.0685393948;0.0052440806
10075;2015/07/04 00:00:00.000;18;24;-6;0.2342615136;0.017923798
10128;2015/07/04 00:00:00.000;39;41;-2;0.4424371381;0.0338517146
10301;2015/07/04 00:00:00.000;20;23;-3;0.1672565829;0.0127971222
10302;2015/07/04 00:00:00.000;9;8;1;0.0956482599;0.0073182319
10303;2015/07/04 00:00:00.000;24;21;3;0.1109929005;0.0084922799
10304;2015/07/04 00:00:00.000;45;36;9;0.3242834053;0.0248115457
10305;2015/07/04 00:00:00.000;22;23;-1;0.2230087771;0.0170628296
10306;2015/07/04 00:00:00.000;65;55;10;0.4966548683;0.0380000172
10307;2015/07/04 00:00:00.000;15;8;7;0.123268613;0.0094315182
10308;2015/07/04 00:00:00.000;28;23;5;0.2143134808;0.0163975358
10312;2015/07/04 00:00:00.000;69;61;8;0.4460175543;0.0341256591
10451;2015/07/04 00:00:00.000;4;4;0;0.0710968349;0.0054397553
10452;2015/07/04 00:00:00.000;2;2;0;0.1646991427;0.0126014475
10455;2015/07/04 00:00:00.000;3;3;0;0.073654275;0.0056354299
10456;2015/07/04 00:00:00.000;23;21;2;0.1186652209;0.0090793038
10458;2015/07/04 00:00:00.000;6;8;-2;0.1115043886;0.0085314148
10459;2015/07/04 00:00:00.000;5;5;0;0.1201996849;0.0091967086
10460;2015/07/04 00:00:00.000;12;13;-1;0.1191767089;0.0091184387
10461;2015/07/04 00:00:00.000;18;18;0;0.340651022;0.0260638635
10464;2015/07/04 00:00:00.000;7;9;-2;0.0664934427;0.0050875409
10465;2015/07/04 00:00:00.000;94;92;2;0.6076477689;0.0464922971
10467;2015/07/04 00:00:00.000;33;28;5;0.2767150193;0.0211719972
10468;2015/07/04 00:00:00.000;6;6;0;0.1728829511;0.0132276064
10470;2015/07/04 00:00:00.000;21;20;1;0.0659819547;0.005048406
10471;2015/07/04 00:00:00.000;59;63;-4;0.2874562678;0.0219938308
10472;2015/07/04 00:00:00.000;2;2;0;0.0690508828;0.0052832156
10473;2015/07/04 00:00:00.000;17;19;-2;0.194876936;0.0149104084
10501;2015/07/04 00:00:00.000;2;3;-1;0.0046033922;0.0003522144
10502;2015/07/04 00:00:00.000;14;14;0;0.04910285;0.0037569533
10504;2015/07/04 00:00:00.000;30;31;-1;0.171348487;0.0131102016
10505;2015/07/04 00:00:00.000;4;3;1;0.000511488;0.0000391349
10506;2015/07/04 00:00:00.000;25;18;7;0.1201996849;0.0091967086
10507;2015/07/04 00:00:00.000;11;9;2;0.0434764818;0.0033264691
10509;2015/07/04 00:00:00.000;56;49;7;0.1539578943;0.011779614
10510;2015/07/04 00:00:00.000;32;37;-5;0.121222661;0.0092749785
10511;2015/07/04 00:00:00.000;7;5;2;0.0086952964;0.0006652938
10512;2015/07/04 00:00:00.000;192;196;-4;0.2705771631;0.0207023781
10514;2015/07/04 00:00:00.000;45;44;1;0.1534464063;0.0117404791
10516;2015/07/04 00:00:00.000;15;14;1;0.1416821818;0.0108403757
10518;2015/07/04 00:00:00.000;5;4;1;0.0112527365;0.0008609685
10522;2015/07/04 00:00:00.000;19;22;-3;0.1831127115;0.014010305
10524;2015/07/04 00:00:00.000;21;17;4;0.1074124844;0.0082183353
10526;2015/07/04 00:00:00.000;9;12;-3;0.0194365448;0.0014871273
10530;2015/07/04 00:00:00.000;22;22;0;0.2035722323;0.0155757022
10532;2015/07/04 00:00:00.000;13;13;0;0.0230169609;0.0017610719
10535;2015/07/04 00:00:00.000;4;4;0;0.0025574401;0.0001956747
10536;2015/07/04 00:00:00.000;35;35;0;0.1416821818;0.0108403757
10541;2015/07/04 00:00:00.000;83;89;-6;0.3698058391;0.0282945545
10546;2015/07/04 00:00:00.000;5;5;0;0.0219939849;0.001682802
10549;2015/07/04 00:00:00.000;41;50;-9;0.1340098615;0.0102533517
10550;2015/07/04 00:00:00.000;19;16;3;0.1994803282;0.0152626228
10553;2015/07/04 00:00:00.000;13;10;3;0.1181537328;0.0090401689
10562;2015/07/04 00:00:00.000;69;68;1;0.2490946662;0.019058711
10566;2015/07/04 00:00:00.000;38;44;-6;0.1375902776;0.0105272962
10570;2015/07/04 00:00:00.000;32;34;-2;0.1493545021;0.0114273996
10576;2015/07/04 00:00:00.000;36;36;0;0.0833725474;0.0063789936
10577;2015/07/04 00:00:00.000;12;13;-1;0.0531947542;0.0040700327
10578;2015/07/04 00:00:00.000;1;1;0;0.0112527365;0.0008609685
10579;2015/07/04 00:00:00.000;42;45;-3;0.1048550443;0.0080226607
10580;2015/07/04 00:00:00.000;60;59;1;0.2598359146;0.0198805445
10588;2015/07/04 00:00:00.000;11;7;4;0.0102297604;0.0007826986
10589;2015/07/04 00:00:00.000;44;41;3;0.0803036193;0.006144184
10594;2015/07/04 00:00:00.000;14;14;0;0.0373386255;0.0028568499
10596;2015/07/04 00:00:00.000;4;4;0;0.0138101766;0.0010566431
10597;2015/07/04 00:00:00.000;6;4;2;0.0153446406;0.0011740479
10601;2015/07/04 00:00:00.000;17;15;2;0.0956482599;0.0073182319
10605;2015/07/04 00:00:00.000;49;50;-1;0.2746690673;0.0210154575
10606;2015/07/04 00:00:00.000;19;19;0;0.1002516521;0.0076704463
10703;2015/07/04 00:00:00.000;17;20;-3;0.1723714631;0.0131884715
10704;2015/07/04 00:00:00.000;26;32;-6;0.3043353725;0.0232852835
10705;2015/07/04 00:00:00.000;23;18;5;0.3084272766;0.0235983629
10707;2015/07/04 00:00:00.000;28;30;-2;0.1299179573;0.0099402723
10708;2015/07/04 00:00:00.000;87;92;-5;0.5334820059;0.0408177322
10709;2015/07/04 00:00:00.000;23;22;1;0.1340098615;0.0102533517
10801;2015/07/04 00:00:00.000;24;25;-1;0.3058698365;0.0234026883
10804;2015/07/04 00:00:00.000;51;56;-5;0.2148249688;0.0164366707
10805;2015/07/04 00:00:00.000;13;11;2;0.2337500256;0.0178846631
10913;2015/07/04 00:00:00.000;8;8;0;0.0127872005;0.0009783733
10917;2015/07/04 00:00:00.000;13;14;-1;0.0158561286;0.0012131828
10918;2015/07/04 00:00:00.000;39;45;-6;0.0537062422;0.0041091677
10920;2015/07/04 00:00:00.000;18;21;-3;0.024551425;0.0018784766
10921;2015/07/04 00:00:00.000;10;8;2;0.0281318412;0.0021524212
10923;2015/07/04 00:00:00.000;25;21;4;0.0296663052;0.002269826
10927;2015/07/04 00:00:00.000;20;18;2;0.0383616016;0.0029351198
10928;2015/07/04 00:00:00.000;13;12;1;0.0209710089;0.0016045321
10933;2015/07/04 00:00:00.000;2;2;0;0.0004952726;0.0000388935
10950;2015/07/04 00:00:00.000;97;95;2;0.317634061;0.0243027917
10954;2015/07/04 00:00:00.000;202;196;6;0.1646991427;0.0126014475
10956;2015/07/04 00:00:00.000;97;101;-4;0.2383534178;0.0182368775
10958;2015/07/04 00:00:00.000;15;18;-3;0.0194365448;0.0014871273
10960;2015/07/04 00:00:00.000;41;40;1;0.1795322954;0.0137363605
10965;2015/07/04 00:00:00.000;33;33;0;0.097694212;0.0074747717
10968;2015/07/04 00:00:00.000;15;16;-1;0.0572866583;0.0043831122
10970;2015/07/04 00:00:00.000;51;44;7;0.0864414755;0.0066138032
10973;2015/07/04 00:00:00.000;12;12;0;0.0051148802;0.0003913493
10976;2015/07/04 00:00:00.000;1;1;0;0.0066493443;0.0005087541
10977;2015/07/04 00:00:00.000;164;176;-12;0.1166192688;0.0089227641
10983;2015/07/04 00:00:00.000;19;19;0;0.0511488021;0.003913493
10986;2015/07/04 00:00:00.000;8;7;1;0.0199480328;0.0015262623
10987;2015/07/04 00:00:00.000;28;25;3;0.0588211224;0.004500517
10990;2015/07/04 00:00:00.000;82;75;7;0.2306810974;0.0176498535
10992;2015/07/04 00:00:00.000;44;42;2;0.0849070115;0.0064963984
10994;2015/07/04 00:00:00.000;17;16;1;0.0388730896;0.0029742547
11001;2015/07/04 00:00:00.000;130;134;-4;0.1979458641;0.015145218
11003;2015/07/04 00:00:00.000;54;50;4;0.1769748552;0.0135406858
11004;2015/07/04 00:00:00.000;9;11;-2;0.048079874;0.0036786834
11010;2015/07/04 00:00:00.000;23;22;1;0.1580497985;0.0120926934
11020;2015/07/04 00:00:00.000;46;54;-8;0.0562636823;0.0043048423
11023;2015/07/04 00:00:00.000;27;32;-5;0.0905333797;0.0069268826
11030;2015/07/04 00:00:00.000;45;53;-8;0.1907850318;0.014597329
11096;2015/07/04 00:00:00.000;3;4;-1;0.0184135688;0.0014088575
11103;2015/07/04 00:00:00.000;8;10;-2;0.04910285;0.0037569533
11104;2015/07/04 00:00:00.000;16;24;-8;0.1774863433;0.0135798208
11106;2015/07/04 00:00:00.000;14;10;4;0.0997401641;0.0076313114
11109;2015/07/04 00:00:00.000;11;9;2;0.073142787;0.005596295
11203;2015/07/04 00:00:00.000;21;16;5;0.464431123;0.0355345166
11206;2015/07/04 00:00:00.000;12;10;2;0.1319639094;0.010096812
11207;2015/07/04 00:00:00.000;30;23;7;0.3861734558;0.0295468723
11211;2015/07/04 00:00:00.000;51;55;-4;0.2511406183;0.0192152507
11212;2015/07/04 00:00:00.000;11;11;0;0.1442396219;0.0110360503
11216;2015/07/04 00:00:00.000;28;27;1;0.2777379954;0.0212502671
11217;2015/07/04 00:00:00.000;22;25;-3;0.2342615136;0.017923798
11220;2015/07/04 00:00:00.000;11;8;3;0.2051066964;0.015693107
11221;2015/07/04 00:00:00.000;44;31;13;0.3723632793;0.0284902292
11224;2015/07/04 00:00:00.000;26;34;-8;0.121222661;0.0092749785
11225;2015/07/04 00:00:00.000;12;11;1;0.1437281339;0.0109969154
11230;2015/07/04 00:00:00.000;23;22;1;0.3534382225;0.0270422368
11231;2015/07/04 00:00:00.000;14;15;-1;0.1611187266;0.012327503
11234;2015/07/04 00:00:00.000;142;149;-7;0.9324426622;0.0713429777
11235;2015/07/04 00:00:00.000;131;129;2;0.6654459153;0.0509145442
11236;2015/07/04 00:00:00.000;50;53;-3;0.4787527876;0.0366302947
11237;2015/07/04 00:00:00.000;11;12;-1;0.0992286761;0.0075921765
11238;2015/07/04 00:00:00.000;39;33;6;0.2767150193;0.0211719972
11243;2015/07/04 00:00:00.000;1;1;0;0.0035804161;0.0002739445
11249;2015/07/04 00:00:00.000;27;26;1;0.0864414755;0.0066138032
11354;2015/07/04 00:00:00.000;70;54;16;0.1534464063;0.0117404791
11355;2015/07/04 00:00:00.000;37;41;-4;0.0961597479;0.0073573669
11358;2015/07/04 00:00:00.000;26;26;0;0.1191767089;0.0091184387
11363;2015/07/04 00:00:00.000;60;63;-3;0.0603555865;0.0046179218
11364;2015/07/04 00:00:00.000;33;31;2;0.122245637;0.0093532483
11366;2015/07/04 00:00:00.000;14;12;2;0.0557521943;0.0042657074
11367;2015/07/04 00:00:00.000;18;19;-1;0.1201996849;0.0091967086
11372;2015/07/04 00:00:00.000;13;11;2;0.2823413876;0.0216024815
11377;2015/07/04 00:00:00.000;11;13;-2;0.3196800131;0.0244593314
11378;2015/07/04 00:00:00.000;17;15;2;0.2373304417;0.0181586076
11411;2015/07/04 00:00:00.000;132;116;16;0.1150848047;0.0088053593
11414;2015/07/04 00:00:00.000;42;43;-1;0.2214743131;0.0169454248
11415;2015/07/04 00:00:00.000;19;19;0;0.1846471756;0.0141277098
11419;2015/07/04 00:00:00.000;124;128;-4;0.072631299;0.0055571601
11420;2015/07/04 00:00:00.000;30;27;3;0.1800437834;0.0137754954
11429;2015/07/04 00:00:00.000;102;104;-2;0.098717188;0.0075530415
11435;2015/07/04 00:00:00.000;28;36;-8;0.2020377683;0.0154582974
11436;2015/07/04 00:00:00.000;64;57;7;0.0567751703;0.0043439773
11509;2015/07/04 00:00:00.000;22;24;-2;0.0214824969;0.0016436671
11510;2015/07/04 00:00:00.000;316;318;-2;0.1442396219;0.0110360503
11520;2015/07/04 00:00:00.000;85;99;-14;0.1887390797;0.0144407892
11530;2015/07/04 00:00:00.000;77;85;-8;0.341673998;0.0261421334
11542;2015/07/04 00:00:00.000;49;46;3;0.1611187266;0.012327503
11550;2015/07/04 00:00:00.000;71;70;1;0.1836241995;0.0140494399
11554;2015/07/04 00:00:00.000;52;63;-11;0.1733944391;0.0132667413
11557;2015/07/04 00:00:00.000;29;30;-1;0.0905333797;0.0069268826
11558;2015/07/04 00:00:00.000;18;20;-2;0.0434764818;0.0033264691
11561;2015/07/04 00:00:00.000;651;756;-105;0.4792642756;0.0366694296
11563;2015/07/04 00:00:00.000;34;34;0;0.1851586636;0.0141668447
11565;2015/07/04 00:00:00.000;26;21;5;0.072631299;0.0055571601
11570;2015/07/04 00:00:00.000;67;70;-3;0.2956400761;0.0226199897
11577;2015/07/04 00:00:00.000;47;46;1;0.1007631401;0.0077095812
11579;2015/07/04 00:00:00.000;20;20;0;0.0501258261;0.0038352232
11581;2015/07/04 00:00:00.000;43;45;-2;0.2178938969;0.0166714803
11598;2015/07/04 00:00:00.000;33;39;-6;0.1140618287;0.0087270894
11692;2015/07/04 00:00:00.000;5;4;1;0.0557521943;0.0042657074
11693;2015/07/04 00:00:00.000;60;81;-21;0.0414305297;0.0031699293
11701;2015/07/04 00:00:00.000;132;120;12;0.0930908198;0.0071225573
11703;2015/07/04 00:00:00.000;30;30;0;0.0618900505;0.0047353266
11704;2015/07/04 00:00:00.000;70;71;-1;0.0823495714;0.0063007238
