Keyword,Mentions,Mention Date,Zipcode,State,IP Address,,,
candy,1672,10/22/13,48956,Michigan,121.41.148.151,,,
ghost,2344,10/22/13,33467,Florida,42.34.15.157,,,
ghost,2400,10/22/13,32590,Florida,110.154.99.91,,,
ghost,2344,10/22/13,33467,Florida,42.34.15.157,,,
ghost,2400,10/22/13,32590,Florida,110.154.99.91,,,
halloween,2032,10/22/13,29416,South Carolina,141.166.96.216,,,
halloween,1864,10/22/13,48550,Michigan,162.171.214.140,,,
halloween,2680,10/22/13,28305,North Carolina,137.222.2.81,,,
halloween,2032,10/22/13,29416,South Carolina,141.166.96.216,,,
halloween,1864,10/22/13,48550,Michigan,162.171.214.140,,,
halloween,2680,10/22/13,28305,North Carolina,137.222.2.81,,,
hershey,2896,10/22/13,46620,Indiana,96.37.206.156,,,
hershey,1744,10/22/13,15274,Pennsylvania,51.83.171.246,,,
hershey,3344,10/22/13,93381,California,52.204.123.1,,,
hershey,3384,10/22/13,45403,Ohio,189.212.57.65,,,
hershey,2176,10/22/13,92160,California,218.1.110.203,,,
hershey,2368,10/22/13,96835,Hawaii,33.68.137.216,,,
hershey,2896,10/22/13,46620,Indiana,96.37.206.156,,,
hershey,1744,10/22/13,15274,Pennsylvania,51.83.171.246,,,
hershey,3344,10/22/13,93381,California,52.204.123.1,,,
hershey,3384,10/22/13,45403,Ohio,189.212.57.65,,,
hershey,2176,10/22/13,92160,California,218.1.110.203,,,
hershey,2368,10/22/13,96835,Hawaii,33.68.137.216,,,
kiss,3176,10/22/13,61656,Illinois,122.184.207.170,,,
kiss,3176,10/22/13,61656,Illinois,122.184.207.170,,,
kisses,3560,10/22/13,48126,Michigan,29.23.193.47,,,
kisses,1664,10/22/13,40505,Kentucky,221.248.221.49,,,
kisses,3560,10/22/13,48126,Michigan,29.23.193.47,,,
kisses,1664,10/22/13,40505,Kentucky,221.248.221.49,,,
party,2160,10/22/13,78215,Texas,17.248.163.156,,,
party,3232,10/22/13,28205,North Carolina,93.222.88.99,,,
party,1808,10/22/13,6825,Connecticut,115.56.204.47,,,
party,2008,10/22/13,1105,Massachusetts,142.246.133.179,,,
party,2160,10/22/13,78215,Texas,17.248.163.156,,,
party,3232,10/22/13,28205,North Carolina,93.222.88.99,,,
party,1808,10/22/13,6825,Connecticut,115.56.204.47,,,
party,2008,10/22/13,1105,Massachusetts,142.246.133.179,,,
santa,256,10/22/13,59623,Montana,179.44.76.203,,,
scary,2488,10/22/13,92862,California,125.126.59.5,,,
scary,2480,10/22/13,66611,Kansas,116.38.90.66,,,
scary,2488,10/22/13,92862,California,125.126.59.5,,,
scary,2480,10/22/13,66611,Kansas,116.38.90.66,,,
tower,888,10/22/13,34985,Florida,152.17.40.22,,,
treats,1944,10/22/13,1654,Massachusetts,95.109.223.36,,,
treats,2960,10/22/13,79984,Texas,81.32.118.226,,,
treats,1944,10/22/13,1654,Massachusetts,95.109.223.36,,,
treats,2960,10/22/13,79984,Texas,81.32.118.226,,,
trick or treat,3336,10/22/13,15235,Pennsylvania,138.145.155.60,,,
trick or treat,1784,10/22/13,80910,Colorado,24.53.135.22,,,
trick or treat,2120,10/22/13,85725,Arizona,11.89.16.188,,,
trick or treat,3336,10/22/13,15235,Pennsylvania,138.145.155.60,,,
trick or treat,1784,10/22/13,80910,Colorado,24.53.135.22,,,
trick or treat,2120,10/22/13,85725,Arizona,11.89.16.188,,,
tricks,1608,10/22/13,81505,Colorado,214.59.64.53,,,
tricks,2200,10/22/13,43284,Ohio,87.188.108.116,,,
tricks,1608,10/22/13,81505,Colorado,214.59.64.53,,,
tricks,2200,10/22/13,43284,Ohio,87.188.108.116,,,
trinket,1768,10/22/13,38150,Tennessee,30.59.185.33,,,
candy,1768,10/23/13,24503,Virginia,241.119.146.199,,,
candy,2672,10/23/13,25326,West Virginia,111.95.51.200,,,
candy,2416,10/23/13,60078,Illinois,108.71.119.233,,,
candy,3520,10/23/13,20430,District of Columbia,43.179.15.224,,,
candy,1768,10/23/13,24503,Virginia,241.119.146.199,,,
candy,2672,10/23/13,25326,West Virginia,111.95.51.200,,,
candy,2416,10/23/13,60078,Illinois,108.71.119.233,,,
candy,3520,10/23/13,20430,District of Columbia,43.179.15.224,,,
ghost,2992,10/23/13,92725,California,161.36.101.35,,,
ghost,2992,10/23/13,92725,California,161.36.101.35,,,
hershey,2504,10/23/13,66276,Kansas,255.58.75.103,,,
hershey,2504,10/23/13,66276,Kansas,255.58.75.103,,,
kiss,3336,10/23/13,29215,South Carolina,54.230.177.223,,,
kiss,1944,10/23/13,32230,Florida,14.47.141.236,,,
kiss,2400,10/23/13,81005,Colorado,35.165.125.5,,,
kiss,3336,10/23/13,29215,South Carolina,54.230.177.223,,,
kiss,1944,10/23/13,32230,Florida,14.47.141.236,,,
kiss,2400,10/23/13,81005,Colorado,35.165.125.5,,,
kisses,1864,10/23/13,92176,California,47.131.29.227,,,
kisses,1864,10/23/13,92176,California,47.131.29.227,,,
national,256,10/23/13,33411,Florida,67.192.178.155,,,
party,2392,10/23/13,10009,New York,104.155.57.151,,,
party,2376,10/23/13,77240,Texas,162.177.20.76,,,
party,1728,10/23/13,94230,California,133.238.32.64,,,
party,2392,10/23/13,10009,New York,104.155.57.151,,,
party,2376,10/23/13,77240,Texas,162.177.20.76,,,
party,1728,10/23/13,94230,California,133.238.32.64,,,
scary,3496,10/23/13,59623,Montana,98.154.254.41,,,
scary,2288,10/23/13,35244,Alabama,234.219.21.50,,,
scary,2272,10/23/13,80150,Colorado,229.61.210.66,,,
scary,2136,10/23/13,29215,South Carolina,70.255.47.196,,,
scary,3496,10/23/13,59623,Montana,98.154.254.41,,,
scary,2288,10/23/13,35244,Alabama,234.219.21.50,,,
scary,2272,10/23/13,80150,Colorado,229.61.210.66,,,
scary,2136,10/23/13,29215,South Carolina,70.255.47.196,,,
subscribe,1472,10/23/13,88584,Texas,121.100.171.105,,,
trick or treat,2064,10/23/13,76147,Texas,225.82.134.109,,,
trick or treat,2064,10/23/13,76147,Texas,225.82.134.109,,,
tricks,2856,10/23/13,92844,California,216.69.214.245,,,
tricks,3216,10/23/13,22184,Virginia,218.65.132.3,,,
tricks,2904,10/23/13,90610,California,39.163.3.137,,,
tricks,2856,10/23/13,92844,California,216.69.214.245,,,
tricks,3216,10/23/13,22184,Virginia,218.65.132.3,,,
tricks,2904,10/23/13,90610,California,39.163.3.137,,,
cake,1792,10/24/13,91606,California,13.199.116.86,,,
candy,2064,10/24/13,25313,West Virginia,117.45.124.197,,,
candy,2752,10/24/13,32868,Florida,71.187.146.146,,,
candy,2520,10/24/13,92640,California,212.237.220.105,,,
candy,1848,10/24/13,49006,Michigan,67.143.147.205,,,
candy,2064,10/24/13,25313,West Virginia,117.45.124.197,,,
candy,2752,10/24/13,32868,Florida,71.187.146.146,,,
candy,2520,10/24/13,92640,California,212.237.220.105,,,
candy,1848,10/24/13,49006,Michigan,67.143.147.205,,,
easy,776,10/24/13,80310,Colorado,220.249.51.143,,,
ghost,2536,10/24/13,36670,Alabama,82.248.198.180,,,
ghost,2536,10/24/13,36670,Alabama,82.248.198.180,,,
halloween,2448,10/24/13,37665,Tennessee,244.178.86.86,,,
halloween,2448,10/24/13,37665,Tennessee,244.178.86.86,,,
hershey,2384,10/24/13,85260,Arizona,127.201.34.9,,,
hershey,2384,10/24/13,85260,Arizona,127.201.34.9,,,
kiss,3344,10/24/13,95128,California,167.39.87.14,,,
kiss,2472,10/24/13,56944,District of Columbia,205.115.76.39,,,
kiss,2640,10/24/13,28299,North Carolina,3.184.109.195,,,
kiss,3344,10/24/13,95128,California,167.39.87.14,,,
kiss,2472,10/24/13,56944,District of Columbia,205.115.76.39,,,
kiss,2640,10/24/13,28299,North Carolina,3.184.109.195,,,
kisses,1888,10/24/13,94250,California,246.180.237.147,,,
kisses,2296,10/24/13,25336,West Virginia,41.6.74.140,,,
kisses,1688,10/24/13,20238,District of Columbia,232.110.54.207,,,
kisses,1888,10/24/13,94250,California,246.180.237.147,,,
kisses,2296,10/24/13,25336,West Virginia,41.6.74.140,,,
kisses,1688,10/24/13,20238,District of Columbia,232.110.54.207,,,
party,2824,10/24/13,55146,Minnesota,52.123.199.129,,,
party,3440,10/24/13,10115,New York,236.0.29.160,,,
party,2616,10/24/13,33647,Florida,123.167.4.94,,,
party,2664,10/24/13,54305,Wisconsin,84.40.138.120,,,
party,2824,10/24/13,55146,Minnesota,52.123.199.129,,,
party,3440,10/24/13,10115,New York,236.0.29.160,,,
party,2616,10/24/13,33647,Florida,123.167.4.94,,,
party,2664,10/24/13,54305,Wisconsin,84.40.138.120,,,
scary,1672,10/24/13,92668,California,225.100.212.5,,,
scary,2880,10/24/13,97232,Oregon,154.106.126.48,,,
scary,1672,10/24/13,92668,California,225.100.212.5,,,
scary,2880,10/24/13,97232,Oregon,154.106.126.48,,,
treats,2176,10/24/13,6922,Connecticut,220.36.103.169,,,
treats,2176,10/24/13,6922,Connecticut,220.36.103.169,,,
trick or treat,2632,10/24/13,28289,North Carolina,170.59.98.39,,,
trick or treat,3576,10/24/13,76115,Texas,188.120.4.159,,,
trick or treat,2632,10/24/13,28289,North Carolina,170.59.98.39,,,
trick or treat,3576,10/24/13,76115,Texas,188.120.4.159,,,
tricks,3064,10/24/13,38161,Tennessee,14.210.66.31,,,
tricks,2936,10/24/13,6726,Connecticut,217.173.198.102,,,
tricks,1632,10/24/13,37919,Tennessee,228.218.29.175,,,
tricks,3064,10/24/13,38161,Tennessee,14.210.66.31,,,
tricks,2936,10/24/13,6726,Connecticut,217.173.198.102,,,
tricks,1632,10/24/13,37919,Tennessee,228.218.29.175,,,
work,1560,10/24/13,32627,Florida,167.156.246.170,,,
candy,2568,10/25/13,7305,New Jersey,202.80.58.122,,,
candy,3144,10/25/13,25326,West Virginia,33.38.245.241,,,
candy,2568,10/25/13,7305,New Jersey,202.80.58.122,,,
candy,3144,10/25/13,25326,West Virginia,33.38.245.241,,,
ghost,1888,10/25/13,46202,Indiana,32.0.13.66,,,
ghost,3200,10/25/13,77035,Texas,96.81.64.219,,,
ghost,2888,10/25/13,93778,California,4.48.64.15,,,
ghost,1888,10/25/13,46202,Indiana,32.0.13.66,,,
ghost,3200,10/25/13,77035,Texas,96.81.64.219,,,
ghost,2888,10/25/13,93778,California,4.48.64.15,,,
halloween,1640,10/25/13,78410,Texas,110.80.94.118,,,
halloween,1640,10/25/13,78410,Texas,110.80.94.118,,,
hershey,2240,10/25/13,87115,New Mexico,102.152.142.255,,,
hershey,3040,10/25/13,71208,Louisiana,15.36.103.55,,,
hershey,2704,10/25/13,20530,District of Columbia,188.141.90.167,,,
hershey,1744,10/25/13,20046,District of Columbia,11.219.138.178,,,
hershey,2240,10/25/13,87115,New Mexico,102.152.142.255,,,
hershey,3040,10/25/13,71208,Louisiana,15.36.103.55,,,
hershey,2704,10/25/13,20530,District of Columbia,188.141.90.167,,,
hershey,1744,10/25/13,20046,District of Columbia,11.219.138.178,,,
kiss,2464,10/25/13,92825,California,130.232.216.142,,,
kiss,3560,10/25/13,4109,Maine,197.12.52.191,,,
kiss,2992,10/25/13,45403,Ohio,233.154.26.65,,,
kiss,2464,10/25/13,92825,California,130.232.216.142,,,
kiss,3560,10/25/13,4109,Maine,197.12.52.191,,,
kiss,2992,10/25/13,45403,Ohio,233.154.26.65,,,
kisses,3024,10/25/13,98104,Washington,211.55.190.67,,,
kisses,1720,10/25/13,20067,District of Columbia,198.180.195.112,,,
kisses,3328,10/25/13,48930,Michigan,58.49.101.39,,,
kisses,2984,10/25/13,20226,District of Columbia,228.47.219.51,,,
kisses,3024,10/25/13,98104,Washington,211.55.190.67,,,
kisses,1720,10/25/13,20067,District of Columbia,198.180.195.112,,,
kisses,3328,10/25/13,48930,Michigan,58.49.101.39,,,
kisses,2984,10/25/13,20226,District of Columbia,228.47.219.51,,,
marie,536,10/25/13,10131,New York,254.74.129.124,,,
party,2720,10/25/13,92176,California,128.68.197.60,,,
party,2720,10/25/13,92176,California,128.68.197.60,,,
scary,3512,10/25/13,76544,Texas,97.217.144.99,,,
scary,3568,10/25/13,92410,California,207.51.59.89,,,
scary,1736,10/25/13,43666,Ohio,135.107.221.98,,,
scary,2424,10/25/13,29416,South Carolina,80.140.190.142,,,
scary,3512,10/25/13,76544,Texas,97.217.144.99,,,
scary,3568,10/25/13,92410,California,207.51.59.89,,,
scary,1736,10/25/13,43666,Ohio,135.107.221.98,,,
scary,2424,10/25/13,29416,South Carolina,80.140.190.142,,,
situation,1304,10/25/13,22093,Virginia,0.161.244.235,,,
treats,1632,10/25/13,97405,Oregon,174.130.113.40,,,
treats,2368,10/25/13,35810,Alabama,233.67.147.51,,,
treats,1632,10/25/13,97405,Oregon,174.130.113.40,,,
treats,2368,10/25/13,35810,Alabama,233.67.147.51,,,
tricks,3128,10/25/13,98121,Washington,116.193.246.131,,,
tricks,3272,10/25/13,44760,Ohio,80.160.209.9,,,
tricks,2456,10/25/13,48275,Michigan,96.219.153.95,,,
tricks,3544,10/25/13,15205,Pennsylvania,74.82.16.205,,,
tricks,3128,10/25/13,98121,Washington,116.193.246.131,,,
tricks,3272,10/25/13,44760,Ohio,80.160.209.9,,,
tricks,2456,10/25/13,48275,Michigan,96.219.153.95,,,
tricks,3544,10/25/13,15205,Pennsylvania,74.82.16.205,,,
wedding,616,10/25/13,20546,District of Columbia,234.241.165.252,,,
candy,3272,10/26/13,20508,District of Columbia,175.139.83.65,,,
candy,1880,10/26/13,78044,Texas,92.67.238.143,,,
candy,2400,10/26/13,35487,Alabama,246.20.133.73,,,
candy,2536,10/26/13,52804,Iowa,124.178.127.8,,,
candy,3272,10/26/13,20508,District of Columbia,175.139.83.65,,,
candy,1880,10/26/13,78044,Texas,92.67.238.143,,,
candy,2400,10/26/13,35487,Alabama,246.20.133.73,,,
candy,2536,10/26/13,52804,Iowa,124.178.127.8,,,
daddy,1192,10/26/13,23504,Virginia,141.237.240.162,,,
ghost,3352,10/26/13,19146,Pennsylvania,215.143.117.225,,,
ghost,3352,10/26/13,19146,Pennsylvania,215.143.117.225,,,
great,1040,10/26/13,61605,Illinois,110.254.254.232,,,
halloween,2184,10/26/13,89130,Nevada,196.12.71.58,,,
halloween,3056,10/26/13,75705,Texas,184.215.60.117,,,
halloween,2184,10/26/13,89130,Nevada,196.12.71.58,,,
halloween,3056,10/26/13,75705,Texas,184.215.60.117,,,
hershey,2576,10/26/13,38161,Tennessee,187.87.5.209,,,
hershey,2576,10/26/13,38161,Tennessee,187.87.5.209,,,
jewelry,632,10/26/13,23203,Virginia,167.74.113.204,,,
juice,1464,10/26/13,27150,North Carolina,210.19.248.135,,,
kiss,1840,10/26/13,28242,North Carolina,34.147.211.186,,,
kiss,2392,10/26/13,27264,North Carolina,110.161.82.63,,,
kiss,1840,10/26/13,28242,North Carolina,34.147.211.186,,,
kiss,2392,10/26/13,27264,North Carolina,110.161.82.63,,,
mahone,1584,10/26/13,91210,California,132.3.73.69,,,
party,2912,10/26/13,27626,North Carolina,3.7.107.10,,,
party,1992,10/26/13,63131,Missouri,142.249.70.12,,,
party,2912,10/26/13,27626,North Carolina,3.7.107.10,,,
party,1992,10/26/13,63131,Missouri,142.249.70.12,,,
scary,1704,10/26/13,33064,Florida,111.43.228.142,,,
scary,1872,10/26/13,38308,Tennessee,233.54.93.163,,,
scary,3216,10/26/13,2472,Massachusetts,191.11.36.192,,,
scary,1704,10/26/13,33064,Florida,111.43.228.142,,,
scary,1872,10/26/13,38308,Tennessee,233.54.93.163,,,
scary,3216,10/26/13,2472,Massachusetts,191.11.36.192,,,
small,1416,10/26/13,10155,New York,157.75.149.151,,,
thousand,1784,10/26/13,32314,Florida,190.128.185.56,,,
treats,3448,10/26/13,2283,Massachusetts,99.235.232.233,,,
treats,2848,10/26/13,74193,Oklahoma,19.95.229.178,,,
treats,3112,10/26/13,19151,Pennsylvania,53.133.155.142,,,
treats,2256,10/26/13,77206,Texas,64.116.192.88,,,
treats,2808,10/26/13,32891,Florida,74.190.16.41,,,
treats,3448,10/26/13,2283,Massachusetts,99.235.232.233,,,
treats,2848,10/26/13,74193,Oklahoma,19.95.229.178,,,
treats,3112,10/26/13,19151,Pennsylvania,53.133.155.142,,,
treats,2256,10/26/13,77206,Texas,64.116.192.88,,,
treats,2808,10/26/13,32891,Florida,74.190.16.41,,,
trick or treat,2568,10/26/13,45223,Ohio,157.180.70.11,,,
trick or treat,2936,10/26/13,37245,Tennessee,20.31.236.255,,,
trick or treat,2568,10/26/13,45223,Ohio,157.180.70.11,,,
trick or treat,2936,10/26/13,37245,Tennessee,20.31.236.255,,,
candy,3376,10/27/13,95298,California,219.113.23.223,,,
candy,2880,10/27/13,94522,California,165.65.64.201,,,
candy,3376,10/27/13,95298,California,219.113.23.223,,,
candy,2880,10/27/13,94522,California,165.65.64.201,,,
feeling,1888,10/27/13,10184,New York,91.87.159.70,,,
ghost,1816,10/27/13,94712,California,39.181.235.44,,,
ghost,1816,10/27/13,94712,California,39.181.235.44,,,
halloween,3568,10/27/13,55423,Minnesota,212.132.76.196,,,
halloween,3568,10/27/13,55423,Minnesota,212.132.76.196,,,
hershey,2072,10/27/13,20425,District of Columbia,163.92.212.97,,,
hershey,2632,10/27/13,94230,California,82.197.129.5,,,
hershey,3320,10/27/13,77075,Texas,74.64.193.209,,,
hershey,3520,10/27/13,94245,California,95.101.196.174,,,
hershey,2072,10/27/13,20425,District of Columbia,163.92.212.97,,,
hershey,2632,10/27/13,94230,California,82.197.129.5,,,
hershey,3320,10/27/13,77075,Texas,74.64.193.209,,,
hershey,3520,10/27/13,94245,California,95.101.196.174,,,
kiss,1800,10/27/13,95118,California,241.74.77.243,,,
kiss,2712,10/27/13,33325,Florida,123.10.245.9,,,
kiss,1800,10/27/13,95118,California,241.74.77.243,,,
kiss,2712,10/27/13,33325,Florida,123.10.245.9,,,
party,3264,10/27/13,48609,Michigan,111.141.55.156,,,
party,3264,10/27/13,48609,Michigan,111.141.55.156,,,
scary,1648,10/27/13,79405,Texas,6.103.252.181,,,
scary,1688,10/27/13,87115,New Mexico,30.84.42.12,,,
scary,1648,10/27/13,79405,Texas,6.103.252.181,,,
scary,1688,10/27/13,87115,New Mexico,30.84.42.12,,,
treats,2688,10/27/13,72118,Arkansas,35.203.117.73,,,
treats,2688,10/27/13,72118,Arkansas,35.203.117.73,,,
trick or treat,2248,10/27/13,88535,Texas,118.163.199.20,,,
trick or treat,2248,10/27/13,88535,Texas,118.163.199.20,,,
tricks,2128,10/27/13,28805,North Carolina,245.231.104.203,,,
tricks,2128,10/27/13,28805,North Carolina,245.231.104.203,,,
conservative,760,10/28/13,10045,New York,147.3.57.154,,,
crochet,1552,10/28/13,53225,Wisconsin,109.94.172.150,,,
ghost,2616,10/28/13,50315,Iowa,173.103.253.109,,,
ghost,2616,10/28/13,50315,Iowa,173.103.253.109,,,
halloween,2656,10/28/13,98907,Washington,206.66.140.155,,,
halloween,2656,10/28/13,98907,Washington,206.66.140.155,,,
hershey,2392,10/28/13,92862,California,125.137.2.226,,,
hershey,2392,10/28/13,92862,California,125.137.2.226,,,
kisses,2088,10/28/13,30340,Georgia,83.148.177.243,,,
kisses,2088,10/28/13,30340,Georgia,83.148.177.243,,,
party,2768,10/28/13,93094,California,222.49.66.230,,,
party,1888,10/28/13,98516,Washington,41.8.242.3,,,
party,2176,10/28/13,91841,California,91.146.171.114,,,
party,2768,10/28/13,93094,California,222.49.66.230,,,
party,1888,10/28/13,98516,Washington,41.8.242.3,,,
party,2176,10/28/13,91841,California,91.146.171.114,,,
treats,2128,10/28/13,20580,District of Columbia,6.84.33.201,,,
treats,3216,10/28/13,45408,Ohio,170.132.157.146,,,
treats,2576,10/28/13,23324,Virginia,249.166.27.241,,,
treats,2128,10/28/13,20580,District of Columbia,6.84.33.201,,,
treats,3216,10/28/13,45408,Ohio,170.132.157.146,,,
treats,2576,10/28/13,23324,Virginia,249.166.27.241,,,
trick or treat,2344,10/28/13,99599,Alaska,220.160.67.22,,,
trick or treat,2344,10/28/13,99599,Alaska,220.160.67.22,,,
tricks,2144,10/28/13,85737,Arizona,135.130.136.33,,,
tricks,2096,10/28/13,44177,Ohio,100.222.241.105,,,
tricks,2144,10/28/13,85737,Arizona,135.130.136.33,,,
tricks,2096,10/28/13,44177,Ohio,100.222.241.105,,,
candy,2160,10/29/13,38150,Tennessee,252.122.52.96,,,
candy,2160,10/29/13,38150,Tennessee,252.122.52.96,,,
game,880,10/29/13,27105,North Carolina,78.179.110.209,,,
ghost,2880,10/29/13,73197,Oklahoma,69.30.151.195,,,
ghost,2144,10/29/13,55487,Minnesota,74.57.56.88,,,
ghost,3472,10/29/13,21282,Maryland,188.50.255.89,,,
ghost,2848,10/29/13,14652,New York,175.82.104.174,,,
ghost,3288,10/29/13,32092,Florida,161.253.33.20,,,
ghost,2928,10/29/13,46266,Indiana,181.224.42.175,,,
ghost,2880,10/29/13,73197,Oklahoma,69.30.151.195,,,
ghost,2144,10/29/13,55487,Minnesota,74.57.56.88,,,
ghost,3472,10/29/13,21282,Maryland,188.50.255.89,,,
ghost,2848,10/29/13,14652,New York,175.82.104.174,,,
ghost,3288,10/29/13,32092,Florida,161.253.33.20,,,
ghost,2928,10/29/13,46266,Indiana,181.224.42.175,,,
halloween,3384,10/29/13,63126,Missouri,125.85.28.159,,,
halloween,3152,10/29/13,52245,Iowa,249.27.163.34,,,
halloween,3088,10/29/13,44191,Ohio,193.206.200.90,,,
halloween,2088,10/29/13,70894,Louisiana,230.87.144.154,,,
halloween,3384,10/29/13,63126,Missouri,125.85.28.159,,,
halloween,3152,10/29/13,52245,Iowa,249.27.163.34,,,
halloween,3088,10/29/13,44191,Ohio,193.206.200.90,,,
halloween,2088,10/29/13,70894,Louisiana,230.87.144.154,,,
hershey,3176,10/29/13,77388,Texas,177.219.8.248,,,
hershey,2312,10/29/13,50320,Iowa,21.155.81.224,,,
hershey,3128,10/29/13,75226,Texas,107.177.127.97,,,
hershey,3176,10/29/13,77388,Texas,177.219.8.248,,,
hershey,2312,10/29/13,50320,Iowa,21.155.81.224,,,
hershey,3128,10/29/13,75226,Texas,107.177.127.97,,,
kiss,232,10/29/13,10004,New York,59.250.9.34,,,
kiss,2392,10/29/13,79984,Texas,153.218.122.130,,,
kiss,2392,10/29/13,79984,Texas,153.218.122.130,,,
kisses,2464,10/29/13,31704,Georgia,129.78.226.89,,,
kisses,2648,10/29/13,55565,Minnesota,124.197.237.102,,,
kisses,2464,10/29/13,31704,Georgia,129.78.226.89,,,
kisses,2648,10/29/13,55565,Minnesota,124.197.237.102,,,
lavender,976,10/29/13,85062,Arizona,138.8.229.9,,,
milk,1512,10/29/13,36114,Alabama,219.3.182.161,,,
party,2752,10/29/13,97201,Oregon,231.163.103.186,,,
party,1616,10/29/13,35254,Alabama,206.209.61.217,,,
party,1960,10/29/13,20525,District of Columbia,143.27.39.178,,,
party,2752,10/29/13,97201,Oregon,231.163.103.186,,,
party,1616,10/29/13,35254,Alabama,206.209.61.217,,,
party,1960,10/29/13,20525,District of Columbia,143.27.39.178,,,
scary,3432,10/29/13,94291,California,188.135.28.24,,,
scary,3432,10/29/13,94291,California,188.135.28.24,,,
thought,1536,10/29/13,30245,Georgia,28.81.200.155,,,
treats,3024,10/29/13,16107,Pennsylvania,219.226.83.187,,,
treats,2768,10/29/13,28815,North Carolina,109.210.124.29,,,
treats,2944,10/29/13,38161,Tennessee,118.143.203.35,,,
treats,3024,10/29/13,16107,Pennsylvania,219.226.83.187,,,
treats,2768,10/29/13,28815,North Carolina,109.210.124.29,,,
treats,2944,10/29/13,38161,Tennessee,118.143.203.35,,,
trick or treat,1944,10/29/13,20420,District of Columbia,88.102.17.94,,,
trick or treat,1944,10/29/13,20420,District of Columbia,88.102.17.94,,,
tricks,2328,10/29/13,46825,Indiana,44.17.179.26,,,
tricks,2632,10/29/13,66205,Kansas,140.18.92.91,,,
tricks,2328,10/29/13,46825,Indiana,44.17.179.26,,,
tricks,2632,10/29/13,66205,Kansas,140.18.92.91,,,
candy,2528,10/30/13,23471,Virginia,221.170.14.98,,,
candy,2528,10/30/13,23471,Virginia,221.170.14.98,,,
draw,1592,10/30/13,60567,Illinois,77.81.83.211,,,
ghost,2216,10/30/13,44760,Ohio,161.238.16.245,,,
