_id,event_date,event_hour,event,e_count
67214751,1/21/2013,8,Responded to Offer,1
67214751,1/30/2013,16,Responded to Offer,1
67362782,2/12/2013,4,Responded to Offer,1
67362782,1/2/2013,16,Responded to Offer,1
67371651,1/19/2013,22,Responded to Offer,1
67386546,1/30/2013,20,Responded to Offer,1
67420036,1/30/2013,23,Responded to Offer,1
67422814,1/19/2013,14,Responded to Offer,1
67457105,2/11/2013,18,Responded to Offer,1
67478102,1/22/2013,18,Responded to Offer,1
67612083,1/9/2013,20,Responded to Offer,1
67686640,2/8/2013,13,Responded to Offer,1
67895805,3/1/2013,14,Responded to Offer,1
68007886,3/3/2013,6,Responded to Offer,1
68077186,3/8/2013,19,Responded to Offer,1
68113084,1/18/2013,16,Responded to Offer,1
68454962,1/4/2013,18,Responded to Offer,1
68454962,1/1/2013,21,Responded to Offer,1
68527393,3/4/2013,7,Responded to Offer,1
68558108,1/19/2013,10,Responded to Offer,1
68558108,3/9/2013,7,Responded to Offer,1
68836444,2/16/2013,0,Responded to Offer,1
68842021,1/29/2013,13,Responded to Offer,1
68842021,1/18/2013,9,Responded to Offer,1
68891394,2/9/2013,6,Responded to Offer,1
68892347,1/5/2013,4,Responded to Offer,1
69027048,1/14/2013,4,Responded to Offer,1
69057047,2/6/2013,7,Responded to Offer,1
69279884,2/7/2013,2,Responded to Offer,1
69323644,1/19/2013,22,Responded to Offer,1
69363647,2/14/2013,13,Responded to Offer,1
69363647,1/16/2013,15,Responded to Offer,1
69396580,3/9/2013,19,Responded to Offer,1
69468194,3/9/2013,3,Responded to Offer,1
69563590,1/16/2013,1,Responded to Offer,1
69563590,1/28/2013,8,Responded to Offer,1
69563590,2/15/2013,5,Responded to Offer,1
69814015,2/28/2013,15,Responded to Offer,1
69850971,2/26/2013,17,Responded to Offer,1
69898138,2/14/2013,23,Responded to Offer,1
70093287,3/7/2013,20,Responded to Offer,1
70097448,1/5/2013,23,Responded to Offer,1
70097448,2/4/2013,8,Responded to Offer,1
70144281,1/30/2013,3,Responded to Offer,1
70218985,3/7/2013,19,Responded to Offer,1
70243474,1/23/2013,5,Responded to Offer,1
70439719,1/14/2013,3,Responded to Offer,1
70455654,1/11/2013,20,Responded to Offer,1
70455654,1/29/2013,21,Responded to Offer,1
70520267,2/9/2013,9,Responded to Offer,1
70555451,2/27/2013,10,Responded to Offer,1
70571210,3/4/2013,0,Responded to Offer,1
70805847,1/25/2013,0,Responded to Offer,1
70832671,2/12/2013,2,Responded to Offer,1
70876419,2/18/2013,7,Responded to Offer,1
70906721,1/29/2013,12,Responded to Offer,1
70941458,2/18/2013,1,Responded to Offer,1
71007995,2/1/2013,19,Responded to Offer,1
71083365,1/1/2013,0,Responded to Offer,1
71149329,2/16/2013,14,Responded to Offer,1
71289762,2/15/2013,4,Responded to Offer,1
71401358,1/24/2013,15,Responded to Offer,1
71473347,2/19/2013,18,Responded to Offer,1
71504589,2/8/2013,13,Responded to Offer,1
71512959,1/19/2013,5,Responded to Offer,1
71610537,2/27/2013,22,Responded to Offer,1
71610537,2/23/2013,13,Responded to Offer,1
71620552,3/3/2013,20,Responded to Offer,1
71825305,2/27/2013,17,Responded to Offer,1
71848737,1/9/2013,5,Responded to Offer,1
71880683,2/22/2013,0,Responded to Offer,1
72061055,3/9/2013,16,Responded to Offer,1
72061055,1/14/2013,13,Responded to Offer,1
72103987,2/18/2013,14,Responded to Offer,1
72134650,1/3/2013,4,Responded to Offer,1
72156340,1/12/2013,12,Responded to Offer,1
72269512,2/4/2013,3,Responded to Offer,1
72330230,2/28/2013,15,Responded to Offer,1
72419777,2/8/2013,18,Responded to Offer,1
72471470,1/2/2013,16,Responded to Offer,1
72563567,2/23/2013,7,Responded to Offer,1
72638977,1/19/2013,15,Responded to Offer,1
72671204,1/27/2013,1,Responded to Offer,1
72672313,1/31/2013,15,Responded to Offer,1
72674883,3/9/2013,5,Responded to Offer,1
72707157,1/5/2013,0,Responded to Offer,1
72820201,2/2/2013,14,Responded to Offer,1
72820201,1/14/2013,9,Responded to Offer,1
72835692,2/28/2013,2,Responded to Offer,1
72849244,2/1/2013,20,Responded to Offer,1
72896878,3/7/2013,19,Responded to Offer,1
73011529,2/22/2013,18,Responded to Offer,1
73082565,3/7/2013,5,Responded to Offer,1
73116156,1/29/2013,0,Responded to Offer,1
73174485,2/28/2013,3,Responded to Offer,1
73177418,3/7/2013,19,Responded to Offer,1
73199368,1/10/2013,19,Responded to Offer,1
73274276,3/1/2013,5,Responded to Offer,1
73307824,2/5/2013,4,Responded to Offer,1
73307824,2/8/2013,23,Responded to Offer,1
73311956,1/23/2013,18,Responded to Offer,1
73353131,2/18/2013,23,Responded to Offer,1
73439147,1/5/2013,18,Responded to Offer,1
73462372,1/30/2013,16,Responded to Offer,1
73534417,2/21/2013,9,Responded to Offer,1
73536655,2/20/2013,0,Responded to Offer,1
73545843,3/3/2013,22,Responded to Offer,1
73607814,1/4/2013,9,Responded to Offer,1
73607814,3/9/2013,6,Responded to Offer,1
73682781,1/28/2013,15,Responded to Offer,1
73730241,3/9/2013,10,Responded to Offer,1
73734087,2/19/2013,8,Responded to Offer,1
73813241,1/16/2013,9,Responded to Offer,1
73819193,2/13/2013,4,Responded to Offer,1
73878445,2/13/2013,4,Responded to Offer,1
74023662,3/1/2013,10,Responded to Offer,1
74055053,1/6/2013,15,Responded to Offer,1
74113285,2/10/2013,12,Responded to Offer,1
74345958,2/8/2013,2,Responded to Offer,1
74409811,1/18/2013,5,Responded to Offer,1
74533897,1/14/2013,0,Responded to Offer,1
74589976,2/19/2013,6,Responded to Offer,1
74839691,1/22/2013,0,Responded to Offer,1
74890755,3/1/2013,6,Responded to Offer,1
74955633,1/28/2013,3,Responded to Offer,1
74955888,1/29/2013,20,Responded to Offer,1
74993209,3/9/2013,3,Responded to Offer,1
75003526,1/1/2013,3,Responded to Offer,1
75017630,2/2/2013,13,Responded to Offer,1
75017715,1/10/2013,1,Responded to Offer,1
75123998,3/1/2013,11,Responded to Offer,1
75136290,2/8/2013,9,Responded to Offer,1
75141812,2/8/2013,12,Responded to Offer,1
75145390,2/4/2013,14,Responded to Offer,1
75209946,2/11/2013,2,Responded to Offer,1
75223475,1/20/2013,7,Responded to Offer,1
75226655,2/13/2013,1,Responded to Offer,1
75299537,2/18/2013,7,Responded to Offer,1
75345648,2/19/2013,19,Responded to Offer,1
75439086,2/23/2013,2,Responded to Offer,1
75439086,1/5/2013,2,Responded to Offer,1
75495678,2/4/2013,7,Responded to Offer,1
75513614,2/23/2013,17,Responded to Offer,1
75513614,1/22/2013,7,Responded to Offer,1
75567316,2/3/2013,19,Responded to Offer,1
75733206,3/4/2013,0,Responded to Offer,1
75758168,3/8/2013,17,Responded to Offer,1
75797839,3/9/2013,3,Responded to Offer,1
75827201,2/9/2013,15,Responded to Offer,1
75880066,1/15/2013,7,Responded to Offer,1
75906118,2/6/2013,14,Responded to Offer,1
76141442,1/12/2013,17,Responded to Offer,1
76293285,1/20/2013,23,Responded to Offer,1
76348479,1/30/2013,14,Responded to Offer,1
76364320,2/22/2013,4,Responded to Offer,1
76364320,2/10/2013,5,Responded to Offer,1
76430210,2/5/2013,1,Responded to Offer,1
76432433,2/16/2013,14,Responded to Offer,1
76479856,1/16/2013,15,Responded to Offer,1
76501450,1/11/2013,4,Responded to Offer,1
76503382,1/11/2013,10,Responded to Offer,1
76580706,1/5/2013,18,Responded to Offer,1
76644736,1/20/2013,1,Responded to Offer,1
76682318,3/8/2013,18,Responded to Offer,1
76771857,2/24/2013,10,Responded to Offer,1
76888399,3/3/2013,12,Responded to Offer,1
76929682,1/5/2013,3,Responded to Offer,1
76968367,1/15/2013,11,Responded to Offer,1
76968367,1/11/2013,13,Responded to Offer,1
76986532,2/4/2013,10,Responded to Offer,1
77139022,2/12/2013,16,Responded to Offer,1
77550440,2/28/2013,9,Responded to Offer,1
77569854,2/1/2013,23,Responded to Offer,1
77569854,3/7/2013,16,Responded to Offer,1
77614210,3/9/2013,3,Responded to Offer,1
77676455,1/14/2013,18,Responded to Offer,1
77676455,2/23/2013,9,Responded to Offer,1
77749127,3/7/2013,15,Responded to Offer,1
77938049,1/21/2013,10,Responded to Offer,1
78142180,3/6/2013,7,Responded to Offer,1
78142180,2/24/2013,22,Responded to Offer,1
78142180,3/9/2013,6,Responded to Offer,1
78199777,2/27/2013,1,Responded to Offer,1
78235705,2/21/2013,12,Responded to Offer,1
78342296,1/8/2013,7,Responded to Offer,1
78342296,3/6/2013,2,Responded to Offer,1
78342296,2/4/2013,3,Responded to Offer,1
78388899,2/4/2013,5,Responded to Offer,1
78391960,2/11/2013,8,Responded to Offer,1
78391960,1/25/2013,19,Responded to Offer,1
78432049,1/18/2013,18,Responded to Offer,1
78555995,1/23/2013,0,Responded to Offer,1
78556537,2/11/2013,5,Responded to Offer,1
78556537,3/9/2013,11,Responded to Offer,1
78556537,2/23/2013,1,Responded to Offer,1
78649788,2/22/2013,19,Responded to Offer,1
78936088,2/6/2013,14,Responded to Offer,1
78952217,1/14/2013,6,Responded to Offer,1
79012408,2/25/2013,21,Responded to Offer,1
79106775,1/18/2013,11,Responded to Offer,1
79136258,2/19/2013,9,Responded to Offer,1
79250245,2/6/2013,1,Responded to Offer,1
79265212,2/9/2013,6,Responded to Offer,1
79372132,1/24/2013,23,Responded to Offer,1
79372132,3/7/2013,13,Responded to Offer,1
79539894,2/1/2013,17,Responded to Offer,1
79581158,2/27/2013,20,Responded to Offer,1
79682648,1/11/2013,0,Responded to Offer,1
79707870,2/13/2013,17,Responded to Offer,1
79755609,1/2/2013,17,Responded to Offer,1
79879374,2/25/2013,17,Responded to Offer,1
80024711,1/8/2013,13,Responded to Offer,1
80274831,1/25/2013,10,Responded to Offer,1
80292147,2/24/2013,11,Responded to Offer,1
80487214,1/20/2013,0,Responded to Offer,1
80544600,3/2/2013,18,Responded to Offer,1
80615702,1/5/2013,23,Responded to Offer,1
80881742,1/11/2013,15,Responded to Offer,1
80992075,1/13/2013,8,Responded to Offer,1
81088523,1/15/2013,8,Responded to Offer,1
81158800,1/11/2013,7,Responded to Offer,1
81373568,3/8/2013,10,Responded to Offer,1
81505629,2/11/2013,2,Responded to Offer,1
81544831,1/31/2013,10,Responded to Offer,1
81596519,2/3/2013,9,Responded to Offer,1
81690310,2/8/2013,3,Responded to Offer,1
81690310,1/13/2013,11,Responded to Offer,1
81726733,2/9/2013,2,Responded to Offer,1
81745458,2/11/2013,3,Responded to Offer,1
81764788,2/11/2013,11,Responded to Offer,1
81831790,2/21/2013,15,Responded to Offer,1
81991286,2/12/2013,17,Responded to Offer,1
81991286,1/29/2013,11,Responded to Offer,1
82009685,2/8/2013,19,Responded to Offer,1
82080548,2/2/2013,16,Responded to Offer,1
82173374,3/5/2013,10,Responded to Offer,1
82185316,1/9/2013,19,Responded to Offer,1
82250793,3/6/2013,2,Responded to Offer,1
82258808,1/5/2013,10,Responded to Offer,1
82309622,3/7/2013,19,Responded to Offer,1
82321927,3/8/2013,19,Responded to Offer,1
82436435,3/9/2013,21,Responded to Offer,1
82501895,1/28/2013,10,Responded to Offer,1
82504541,1/6/2013,23,Responded to Offer,1
82581920,1/10/2013,9,Responded to Offer,1
82633247,2/5/2013,12,Responded to Offer,1
82673657,1/2/2013,8,Responded to Offer,1
82680871,1/2/2013,20,Responded to Offer,1
82700128,1/2/2013,22,Responded to Offer,1
82718583,1/3/2013,5,Responded to Offer,1
82882968,1/18/2013,6,Responded to Offer,1
83010861,1/12/2013,11,Responded to Offer,1
83149283,1/31/2013,8,Responded to Offer,1
83156871,1/31/2013,6,Responded to Offer,1
83227663,1/6/2013,8,Responded to Offer,1
83232955,1/17/2013,14,Responded to Offer,1
83319841,2/11/2013,5,Responded to Offer,1
83338764,1/23/2013,3,Responded to Offer,1
83430463,1/28/2013,12,Responded to Offer,1
83465904,1/15/2013,20,Responded to Offer,1
83465904,3/1/2013,19,Responded to Offer,1
83692007,2/14/2013,13,Responded to Offer,1
83724747,2/25/2013,22,Responded to Offer,1
83740732,1/9/2013,18,Responded to Offer,1
83781259,2/16/2013,0,Responded to Offer,1
83902429,2/21/2013,8,Responded to Offer,1
83902429,2/11/2013,8,Responded to Offer,1
83938583,2/25/2013,4,Responded to Offer,1
84014728,1/14/2013,2,Responded to Offer,1
84191432,3/7/2013,11,Responded to Offer,1
84225095,1/3/2013,9,Responded to Offer,1
84342059,2/19/2013,8,Responded to Offer,1
84342865,1/16/2013,13,Responded to Offer,1
84394302,2/13/2013,23,Responded to Offer,1
84415528,2/4/2013,14,Responded to Offer,1
84519701,1/23/2013,14,Responded to Offer,1
84528557,1/18/2013,2,Responded to Offer,1
84569643,1/21/2013,1,Responded to Offer,1
84569643,1/6/2013,8,Responded to Offer,1
84687187,2/8/2013,22,Responded to Offer,1
85009206,3/3/2013,19,Responded to Offer,1
85023884,1/30/2013,5,Responded to Offer,1
85073833,1/29/2013,23,Responded to Offer,1
85079262,2/10/2013,13,Responded to Offer,1
85089900,2/8/2013,9,Responded to Offer,1
85277071,2/13/2013,17,Responded to Offer,1
85298039,2/21/2013,11,Responded to Offer,1
85300649,3/2/2013,4,Responded to Offer,1
85303554,1/1/2013,18,Responded to Offer,1
85313347,1/3/2013,5,Responded to Offer,1
85313347,3/6/2013,22,Responded to Offer,1
85323032,1/15/2013,0,Responded to Offer,1
85442647,2/11/2013,13,Responded to Offer,1
85445980,2/23/2013,2,Responded to Offer,1
85601084,1/31/2013,14,Responded to Offer,1
85618033,2/17/2013,20,Responded to Offer,1
85677723,1/2/2013,10,Responded to Offer,1
85677723,1/14/2013,20,Responded to Offer,1
85711511,1/10/2013,15,Responded to Offer,1
85787813,2/24/2013,11,Responded to Offer,1
85888184,1/7/2013,22,Responded to Offer,1
85914971,1/17/2013,16,Responded to Offer,1
85955989,2/14/2013,8,Responded to Offer,1
86011183,2/19/2013,0,Responded to Offer,1
86041911,1/17/2013,20,Responded to Offer,1
86073617,2/19/2013,0,Responded to Offer,1
86079875,2/10/2013,1,Responded to Offer,1
86198238,1/31/2013,7,Responded to Offer,1
86250290,1/13/2013,11,Responded to Offer,1
86394185,3/3/2013,17,Responded to Offer,1
86394185,2/4/2013,12,Responded to Offer,1
86427299,1/16/2013,13,Responded to Offer,1
86479999,3/4/2013,17,Responded to Offer,1
86495882,2/14/2013,0,Responded to Offer,1
86548145,3/9/2013,17,Responded to Offer,1
86712661,2/22/2013,22,Responded to Offer,1
86712661,3/1/2013,2,Responded to Offer,1
86856127,2/28/2013,3,Responded to Offer,1
86881959,2/5/2013,2,Responded to Offer,1
86881959,2/23/2013,14,Responded to Offer,1
87058835,1/1/2013,16,Responded to Offer,1
87122669,1/21/2013,21,Responded to Offer,1
87122669,1/12/2013,8,Responded to Offer,1
87124791,1/24/2013,15,Responded to Offer,1
87132972,1/21/2013,8,Responded to Offer,1
87132972,1/1/2013,22,Responded to Offer,1
87167681,2/27/2013,16,Responded to Offer,1
87167681,1/6/2013,4,Responded to Offer,1
87260177,1/9/2013,20,Responded to Offer,1
87260177,3/8/2013,17,Responded to Offer,1
87307336,3/9/2013,2,Responded to Offer,1
87372180,1/17/2013,19,Responded to Offer,1
87422071,1/5/2013,7,Responded to Offer,1
87423922,1/16/2013,14,Responded to Offer,1
87433833,1/18/2013,0,Responded to Offer,1
87517082,3/9/2013,18,Responded to Offer,1
87781060,2/6/2013,16,Responded to Offer,1
87934821,2/7/2013,12,Responded to Offer,1
88061104,2/19/2013,1,Responded to Offer,1
88063043,2/19/2013,7,Responded to Offer,1
88130430,2/23/2013,7,Responded to Offer,1
88130430,1/1/2013,19,Responded to Offer,1
88137232,2/24/2013,7,Responded to Offer,1
88183757,2/25/2013,14,Responded to Offer,1
88199828,1/13/2013,1,Responded to Offer,1
88221123,3/7/2013,8,Responded to Offer,1
88232839,2/27/2013,10,Responded to Offer,1
88269428,2/11/2013,8,Responded to Offer,1
88269428,1/2/2013,20,Responded to Offer,1
88316855,1/13/2013,9,Responded to Offer,1
88333652,2/5/2013,21,Responded to Offer,1
88428260,2/10/2013,5,Responded to Offer,1
88428260,1/11/2013,17,Responded to Offer,1
88428260,1/9/2013,16,Responded to Offer,1
88497081,1/22/2013,6,Responded to Offer,1
88505347,2/6/2013,10,Responded to Offer,1
88626282,1/28/2013,3,Responded to Offer,1
88745330,2/27/2013,23,Responded to Offer,1
88884173,3/5/2013,10,Responded to Offer,1
88916180,1/5/2013,10,Responded to Offer,1
88992246,2/14/2013,9,Responded to Offer,1
88995225,2/18/2013,7,Responded to Offer,1
89041532,2/3/2013,14,Responded to Offer,1
89041637,1/12/2013,21,Responded to Offer,1
89054937,2/24/2013,9,Responded to Offer,1
89294727,2/22/2013,9,Responded to Offer,1
89294727,1/6/2013,14,Responded to Offer,1
89335323,2/28/2013,4,Responded to Offer,1
89337641,1/5/2013,1,Responded to Offer,1
89450688,1/30/2013,6,Responded to Offer,1
89452295,2/9/2013,11,Responded to Offer,1
89522695,2/1/2013,8,Responded to Offer,1
89558789,2/10/2013,7,Responded to Offer,1
89691801,2/20/2013,3,Responded to Offer,1
89691801,2/19/2013,15,Responded to Offer,1
89736848,2/23/2013,5,Responded to Offer,1
89839861,3/1/2013,23,Responded to Offer,1
89841383,2/10/2013,6,Responded to Offer,1
89862602,2/18/2013,13,Responded to Offer,1
89895659,2/12/2013,22,Responded to Offer,1
89917785,2/15/2013,11,Responded to Offer,1
90379920,2/8/2013,22,Responded to Offer,1
90384422,2/26/2013,2,Responded to Offer,1
90484506,3/2/2013,0,Responded to Offer,1
90616969,1/8/2013,8,Responded to Offer,1
90616969,3/4/2013,23,Responded to Offer,1
90618925,1/25/2013,7,Responded to Offer,1
90633087,3/7/2013,10,Responded to Offer,1
90645737,2/22/2013,21,Responded to Offer,1
90649660,2/8/2013,10,Responded to Offer,1
90722644,2/1/2013,20,Responded to Offer,1
90738410,1/5/2013,20,Responded to Offer,1
90777898,1/18/2013,11,Responded to Offer,1
90778967,1/12/2013,18,Responded to Offer,1
90865380,2/14/2013,12,Responded to Offer,1
90928240,2/10/2013,12,Responded to Offer,1
91098689,2/24/2013,9,Responded to Offer,1
91122529,2/3/2013,22,Responded to Offer,1
91125799,2/17/2013,18,Responded to Offer,1
91125799,2/23/2013,4,Responded to Offer,1
91143746,2/5/2013,5,Responded to Offer,1
91151614,2/17/2013,6,Responded to Offer,1
91307478,1/30/2013,22,Responded to Offer,1
91350491,2/27/2013,10,Responded to Offer,1
91350491,2/11/2013,17,Responded to Offer,1
91454733,1/1/2013,18,Responded to Offer,1
91457731,1/22/2013,8,Responded to Offer,1
91634711,2/28/2013,16,Responded to Offer,1
91634711,1/18/2013,22,Responded to Offer,1
91676210,3/6/2013,9,Responded to Offer,1
91678355,1/4/2013,22,Responded to Offer,1
91710610,2/20/2013,23,Responded to Offer,1
91740160,1/24/2013,22,Responded to Offer,1
91746942,1/25/2013,17,Responded to Offer,1
91769994,2/15/2013,15,Responded to Offer,1
91777994,2/21/2013,10,Responded to Offer,1
91897850,1/27/2013,6,Responded to Offer,1
91928909,1/19/2013,16,Responded to Offer,1
91928909,2/5/2013,1,Responded to Offer,1
91941696,1/13/2013,11,Responded to Offer,1
92080448,1/5/2013,21,Responded to Offer,1
92139886,2/11/2013,13,Responded to Offer,1
92201945,3/9/2013,13,Responded to Offer,1
92241805,1/4/2013,13,Responded to Offer,1
92447824,1/31/2013,9,Responded to Offer,1
92447824,2/7/2013,7,Responded to Offer,1
92447824,1/31/2013,1,Responded to Offer,1
92474358,1/18/2013,18,Responded to Offer,1
92614523,2/7/2013,23,Responded to Offer,1
92700725,1/15/2013,16,Responded to Offer,1
92700725,1/15/2013,20,Responded to Offer,1
92718826,1/20/2013,7,Responded to Offer,1
92817334,2/12/2013,10,Responded to Offer,1
92817334,1/6/2013,11,Responded to Offer,1
92821145,1/22/2013,20,Responded to Offer,1
92855880,3/9/2013,3,Responded to Offer,1
92983695,1/1/2013,12,Responded to Offer,1
92990675,2/14/2013,8,Responded to Offer,1
93133527,2/10/2013,7,Responded to Offer,1
93178631,3/6/2013,5,Responded to Offer,1
93212100,1/12/2013,10,Responded to Offer,1
93248901,2/5/2013,12,Responded to Offer,1
93386322,1/1/2013,10,Responded to Offer,1
93500853,3/9/2013,17,Responded to Offer,1
93547178,1/6/2013,15,Responded to Offer,1
93547987,1/22/2013,3,Responded to Offer,1
93589701,1/11/2013,8,Responded to Offer,1
93604379,1/13/2013,2,Responded to Offer,1
93609208,1/8/2013,4,Responded to Offer,1
93637694,1/16/2013,13,Responded to Offer,1
93784617,1/24/2013,14,Responded to Offer,1
93816697,1/25/2013,2,Responded to Offer,1
93843923,1/20/2013,0,Responded to Offer,1
93937061,2/15/2013,12,Responded to Offer,1
93961466,1/31/2013,4,Responded to Offer,2
93975178,2/9/2013,8,Responded to Offer,1
93989690,1/18/2013,11,Responded to Offer,1
93989690,2/27/2013,2,Responded to Offer,1
93989690,3/3/2013,5,Responded to Offer,1
94079970,2/14/2013,15,Responded to Offer,1
