Dummy;Class;Component #;Support;CPM;Measure;Prior_Measure;Measure_Direction;Measure_Desc;RPM;Prior_Measure_predicted;Maintenance_Required?;Maintenance_Item;Metric_desc;Count
37;3;33;3;3000;0.55;0;iv;F_Vy;3000;0.11831;No;N/A;N/A;1
37;3;34;3;3000;0.6;0;ia;F_Vz;3000;0.10814;No;N/A;N/A;1
37;3;35;3;9000;0.45;0;io;F_Vx;3000;0.08002;No;N/A;N/A;1
37;3;36;3;15000;0.45;0;io;F_Vx;3000;0.08242;No;N/A;N/A;1
37;3;37;3;15000;0.35;0;ia;F_Vz;3000;0.06521;No;N/A;N/A;1
37;3;38;3;18000;0.45;0;io;F_Vx;3000;0.08242;No;N/A;N/A;1
37;3;39;3;18000;0.4;0;iv;F_Vy;3000;0.06398;No;N/A;N/A;1
37;3;40;3;18000;0.6;0;ia;F_Vz;3000;0.06521;No;N/A;N/A;1
37;3;41;3;21000;0.6;0;io;F_Vx;3000;0.08242;No;N/A;N/A;1
37;3;42;3;24000;1.55;0.9;io;F_Vx;3000;0.12624;No;N/A;N/A;1
37;3;43;3;24000;1.1;0;iv;F_Vy;3000;0.0601;No;N/A;N/A;1
37;3;44;3;24000;0.85;0.7;ia;F_Vz;3000;0.05757;No;N/A;N/A;1
37;3;45;3;27000;1.5;0;iv;F_Vy;3000;0.05644;No;N/A;N/A;1
37;3;46;4;3000;0.3;0;io;F_Vx;3000;0.13792;No;N/A;N/A;1
37;3;47;4;9000;0.4;0;io;F_Vx;3000;0.07686;No;N/A;N/A;1
37;3;48;1;9000;2.5;0.35;io;F_Vx;3000;0.17335;No;N/A;N/A;1
37;3;49;1;9000;1.05;0.55;iv;F_Vy;3000;0.12825;No;N/A;N/A;1
37;3;50;1;12000;1.9;0;io;F_Vx;3000;0.14706;No;N/A;N/A;1
37;3;51;1;12000;1.95;0;iv;F_Vy;3000;0.08913;No;N/A;N/A;1
37;3;52;1;15000;1.35;0;io;F_Vx;3000;0.11425;No;N/A;N/A;1
37;3;53;1;15000;1.85;0;iv;F_Vy;3000;0.08626;No;N/A;N/A;1
37;3;54;1;3000;0.6;0.6;io;F_Vx;3000;0.18973;No;N/A;N/A;1
37;3;55;1;3000;0.55;0.6;iv;F_Vy;3000;0.186;No;N/A;N/A;1
37;3;56;1;18000;2.7;0;io;F_Vx;3000;0.1236;No;N/A;N/A;1
37;3;57;4;27000;0.4;0;io;F_Vx;3000;0.06279;No;N/A;N/A;1
37;3;58;1;21000;1.8;0;iv;F_Vy;3000;0.08238;No;N/A;N/A;1
37;3;59;1;24000;1.2;0;io;F_Vx;3000;0.09547;No;N/A;N/A;1
37;3;60;1;24000;1.35;0;iv;F_Vy;3000;0.09094;No;N/A;N/A;1
37;3;61;1;30000;0.65;0;ia;F_Vz;3000;0.05391;No;N/A;N/A;1
37;3;62;1;37000;0.5;0;iv;F_Vy;3000;0.08729;No;N/A;N/A;1
37;3;63;2;3000;1;0.4;io;F_Vx;3000;0.19381;No;N/A;N/A;1
37;3;64;2;3000;1;0.6;iv;F_Vy;3000;0.186;No;N/A;N/A;1
37;3;65;2;3000;0.45;0;ia;F_Vz;3000;0.14498;No;N/A;N/A;1
37;3;66;2;6000;1.4;1.5;io;F_Vx;3000;0.25663;No;N/A;N/A;1
37;3;67;2;9000;2.6;0.3;io;F_Vx;3000;0.24558;No;N/A;N/A;1
37;3;68;2;9000;0.9;0.95;iv;F_Vy;3000;0.29163;No;N/A;N/A;1
37;3;69;2;9000;1.2;0.75;ia;F_Vz;3000;0.18773;No;N/A;N/A;1
37;3;70;2;12000;2;0;io;F_Vx;3000;0.12702;No;N/A;N/A;1
37;3;71;2;12000;3.5;0;iv;F_Vy;3000;0.15712;No;N/A;N/A;1
37;3;72;2;12000;2.5;0;ia;F_Vz;3000;0.07993;No;N/A;N/A;1
37;3;73;2;15000;1.25;0;io;F_Vx;3000;0.13758;No;N/A;N/A;1
37;3;74;2;15000;1.35;0.4;iv;F_Vy;3000;0.09568;No;N/A;N/A;1
37;3;75;2;15000;1.2;0;ia;F_Vz;3000;0.06607;No;N/A;N/A;1
37;3;76;2;12000;3.5;0;ma;Missing;3000;0.02097;No;N/A;N/A;1
38;3;1;1;0;2.1;0;vo;NF_Vx;3000;0.51649;No;N/A;N/A;1
38;3;4;2;0;3.2;0;vo;NF_Vx;3000;0.56257;No;N/A;N/A;1
38;3;5;2;0;1.8;0;va;NF_Vz;3000;0.53281;No;N/A;N/A;1
38;3;9;3;0;13.5;0;vo;NF_Vx;3000;0.61016;No;N/A;N/A;1
38;3;10;3;0;9.5;0;vv;NF_Vy;3000;0.41363;No;N/A;N/A;1
38;3;11;3;0;5.75;0;va;NF_Vz;3000;0.54445;No;N/A;N/A;1
38;3;13;4;0;10.5;0;vo;NF_Vx;3000;0.56605;No;N/A;N/A;1
38;3;14;1;6000;1.1;0;io;F_Vx;3000;0.18597;No;N/A;N/A;1
38;3;15;3;34000;0.6;0;iv;F_Vy;3000;0.03107;No;N/A;N/A;1
38;3;16;3;35000;0.9;0;io;F_Vx;3000;0.04118;No;N/A;N/A;1
38;3;17;3;35000;0.6;0;ia;F_Vz;3000;0.04141;No;N/A;N/A;1
38;3;18;4;3000;0.7;0;io;F_Vx;3000;0.13549;No;N/A;N/A;1
38;3;19;4;6000;9.25;0;io;F_Vx;3000;0.25206;No;N/A;N/A;1
38;3;20;4;9000;2.75;0;io;F_Vx;3000;0.03026;No;N/A;N/A;1
38;3;21;4;12000;1.1;0;io;F_Vx;3000;0.02633;No;N/A;N/A;1
38;3;22;1;9000;1.1;0;io;F_Vx;3000;0.06957;No;N/A;N/A;1
38;3;23;1;18000;0.65;0;io;F_Vx;3000;0.05206;No;N/A;N/A;1
38;3;24;2;3000;0.7;0;io;F_Vx;3000;0.12809;No;N/A;N/A;1
38;3;25;2;3000;0.35;0;ia;F_Vz;3000;0.09564;No;N/A;N/A;1
38;3;26;2;6000;1.3;0;io;F_Vx;3000;0.19499;No;N/A;N/A;1
38;3;27;2;9000;0.5;0;io;F_Vx;3000;0.05347;No;N/A;N/A;1
38;3;28;2;9000;0.65;0;ia;F_Vz;3000;0.05411;No;N/A;N/A;1
38;3;29;2;15000;1.8;0;io;F_Vx;3000;0.10101;No;N/A;N/A;1
38;3;30;2;15000;0.85;0;ia;F_Vz;3000;0.05271;No;N/A;N/A;1
38;3;31;2;18000;0.75;0;io;F_Vx;3000;0.0533;No;N/A;N/A;1
38;3;32;2;18000;0.75;0;ia;F_Vz;3000;0.05271;No;N/A;N/A;1
38;3;33;2;30000;0.4;0;ia;F_Vz;3000;0.04141;No;N/A;N/A;1
38;3;34;1;3000;0.45;0;io;F_Vx;3000;0.12809;No;N/A;N/A;1
38;3;35;3;3000;1.2;0;io;F_Vx;3000;0.13497;No;N/A;N/A;1
38;3;36;3;3000;1.4;0;iv;F_Vy;3000;0.09293;No;N/A;N/A;1
38;3;37;3;3000;0.6;0;ia;F_Vz;3000;0.09564;No;N/A;N/A;1
38;3;38;4;34000;0.65;0;io;F_Vx;3000;0.02397;No;N/A;N/A;1
38;3;39;3;6000;12;0;io;F_Vx;3000;0.35961;No;N/A;N/A;1
38;3;40;3;6000;6.2;0;iv;F_Vy;3000;0.09293;No;N/A;N/A;1
38;3;41;3;6000;4;0;ia;F_Vz;3000;0.10212;No;N/A;N/A;1
38;3;42;3;9000;5.2;0;io;F_Vx;3000;0.07879;No;N/A;N/A;1
38;3;43;3;9000;4.2;0;iv;F_Vy;3000;0.06298;No;N/A;N/A;1
38;3;44;3;9000;4.2;0;ia;F_Vz;3000;0.06959;No;N/A;N/A;1
38;3;45;3;12000;2.4;0;iv;F_Vy;3000;0.04598;No;N/A;N/A;1
38;3;46;3;12000;1.1;0;ia;F_Vz;3000;0.05271;No;N/A;N/A;1
38;3;47;3;15000;1.35;0;io;F_Vx;3000;0.07171;No;N/A;N/A;1
38;3;48;3;15000;1.4;0;iv;F_Vy;3000;0.0386;No;N/A;N/A;1
38;3;49;3;6000;12;0;ma;Missing;3000;0.15537;No;N/A;N/A;1
39;3;12;1;6000;1.2;0.8;io;F_Vx;3000;0.4923;No;N/A;N/A;1
39;3;13;3;34000;0.7;0;io;F_Vx;3000;0.16098;No;N/A;N/A;1
39;3;14;4;6000;10.5;1.4;io;F_Vx;3000;0.52288;No;N/A;N/A;1
39;3;15;4;9000;1.65;0;io;F_Vx;3000;0.22724;No;N/A;N/A;1
39;3;16;4;12000;1.8;0;io;F_Vx;3000;0.17506;No;N/A;N/A;1
39;3;17;1;9000;0.9;0.95;io;F_Vx;3000;0.41401;No;N/A;N/A;1
39;3;18;2;3000;0.7;0.45;io;F_Vx;3000;0.35079;No;N/A;N/A;1
39;3;19;2;3000;0.35;0.2;ia;F_Vz;3000;0.32047;No;N/A;N/A;1
39;3;20;2;6000;1.65;1.1;io;F_Vx;3000;0.50106;No;N/A;N/A;1
39;3;21;1;3000;0.45;0.45;io;F_Vx;3000;0.35079;No;N/A;N/A;1
39;3;22;2;9000;0.9;0.8;io;F_Vx;3000;0.40811;No;N/A;N/A;1
39;3;23;2;9000;0.45;0.25;ia;F_Vz;3000;0.19522;No;N/A;N/A;1
39;3;24;4;15000;1.65;0;io;F_Vx;3000;0.15989;No;N/A;N/A;1
39;3;25;2;12000;0.9;0;io;F_Vx;3000;0.19473;No;N/A;N/A;1
39;3;26;2;15000;1.65;0.7;io;F_Vx;3000;0.2053;No;N/A;N/A;1
39;3;27;2;15000;0.9;0.4;ia;F_Vz;3000;0.12184;No;N/A;N/A;1
39;3;28;2;30000;0.55;0;ia;F_Vz;3000;0.08126;No;N/A;N/A;1
39;3;29;3;3000;1.9;0.7;io;F_Vx;3000;0.37533;No;N/A;N/A;1
39;3;30;3;3000;0.6;0.5;ia;F_Vz;3000;0.32347;No;N/A;N/A;1
39;3;31;3;6000;14.5;2.25;io;F_Vx;3000;0.75838;No;N/A;N/A;1
39;3;32;3;6000;2.6;0.5;ia;F_Vz;3000;0.32995;No;N/A;N/A;1
39;3;33;3;9000;1.35;0;io;F_Vx;3000;0.21891;No;N/A;N/A;1
39;3;34;3;9000;0.6;0.6;ia;F_Vz;3000;0.19141;No;N/A;N/A;1
39;3;35;3;12000;2.75;0.6;io;F_Vx;3000;0.15272;No;N/A;N/A;1
39;3;36;3;12000;1.4;0;ia;F_Vz;3000;0.12832;No;N/A;N/A;1
39;3;37;3;15000;2.25;0.4;io;F_Vx;3000;0.18773;No;N/A;N/A;1
39;3;38;3;18000;1.7;0;io;F_Vx;3000;0.20773;No;N/A;N/A;1
39;3;39;3;6000;14.5;0;ma;Missing;3000;0.2874;No;N/A;N/A;1
40;3;1;2;0;13.5;0;av;NF_Ay;3000;0.83736;No;N/A;N/A;1
40;3;2;2;0;20;0;aa;NF_Az;3000;0.92377;No;N/A;N/A;1
40;3;3;2;0;2.6;0;vo;NF_Vx;3000;0.14394;No;N/A;N/A;1
40;3;4;2;0;5.5;0;vv;NF_Vy;3000;0.12983;No;N/A;N/A;1
40;3;5;2;0;4;0;va;NF_Vz;3000;0.23908;No;N/A;N/A;1
40;3;7;1;0;11;0;av;NF_Ay;3000;0.89432;No;N/A;N/A;1
40;3;8;1;0;25;0;aa;NF_Az;3000;0.98073;No;N/A;N/A;1
40;3;9;1;0;2.4;0;vo;NF_Vx;3000;0.14394;No;N/A;N/A;1
40;3;10;1;0;3.25;0;vv;NF_Vy;3000;0.14657;No;N/A;N/A;1
40;3;11;1;0;6;0;va;NF_Vz;3000;0.23908;No;N/A;N/A;1
40;3;12;1;3000;1.25;0;io;F_Vx;3000;0.08432;No;N/A;N/A;1
40;3;13;1;3000;1.15;0;iv;F_Vy;3000;0.03727;No;N/A;N/A;1
40;3;14;1;3000;2.75;0;ia;F_Vz;3000;0.07017;No;N/A;N/A;1
40;3;15;1;6000;1.2;0;io;F_Vx;3000;0.07555;No;N/A;N/A;1
40;3;16;1;6000;1.35;0;iv;F_Vy;3000;0.03727;No;N/A;N/A;1
40;3;17;1;6000;4.75;0;ia;F_Vz;3000;0.03986;No;N/A;N/A;1
40;3;18;2;30000;1.05;0;io;F_Vx;3000;0.04762;No;N/A;N/A;1
40;3;19;1;18000;0.6;0;io;F_Vx;3000;0.04488;No;N/A;N/A;1
40;3;20;1;28000;1.95;0;iv;F_Vy;3000;0.03581;No;N/A;N/A;1
40;3;21;1;29000;1.25;0;ia;F_Vz;3000;0.03351;No;N/A;N/A;1
40;3;22;1;31000;0.65;0;io;F_Vx;3000;0.0259;No;N/A;N/A;1
40;3;23;2;3000;1.2;0;io;F_Vx;3000;0.07842;No;N/A;N/A;1
40;3;24;2;3000;1.4;0;iv;F_Vy;3000;0.03727;No;N/A;N/A;1
40;3;25;2;3000;1.35;0;ia;F_Vz;3000;0.03986;No;N/A;N/A;1
40;3;26;2;6000;1.45;0;io;F_Vx;3000;0.06966;No;N/A;N/A;1
40;3;27;2;6000;3.5;0;iv;F_Vy;3000;0.03727;No;N/A;N/A;1
40;3;28;2;6000;3.25;0;ia;F_Vz;3000;0.03986;No;N/A;N/A;1
40;3;29;2;29000;1.4;0;iv;F_Vy;3000;0.02477;No;N/A;N/A;1
40;3;30;1;6000;4.75;0;ma;Missing;3000;-0;No;N/A;N/A;1
41;1;1;1;0;4.5;0;vo;NF_Vx;3000;0.28268;No;N/A;N/A;1
41;1;2;2;0;19;0;ao;NF_Ax;3000;0.99048;No;N/A;N/A;1
41;1;4;2;0;27.5;0;aa;NF_Az;3000;0.92377;No;N/A;N/A;1
41;1;5;2;0;13.5;0;vo;NF_Vx;3000;0.47794;No;N/A;N/A;1
41;1;6;2;0;14;0;vv;NF_Vy;3000;0.29161;No;N/A;N/A;1
41;1;7;2;0;10;0;va;NF_Vz;3000;0.2606;No;N/A;N/A;1
41;1;8;4;0;5.5;0;ao;NF_Ax;3000;0.6144;No;N/A;N/A;1
41;1;9;4;0;5.5;0;av;NF_Ay;3000;0.90775;No;N/A;N/A;1
41;1;10;4;0;1.7;0;vo;NF_Vx;3000;0.18587;No;N/A;N/A;1
41;1;11;4;0;1.7;0;vv;NF_Vy;3000;0.12633;No;N/A;N/A;1
41;1;12;3;0;9;0;ao;NF_Ax;3000;0.87896;No;N/A;N/A;1
41;1;13;3;0;10;0;av;NF_Ay;3000;0.90775;No;N/A;N/A;1
41;1;14;3;0;2.5;0;vo;NF_Vx;3000;0.20368;No;N/A;N/A;1
41;1;15;3;0;2.5;0;vv;NF_Vy;3000;0.16809;No;N/A;N/A;1
41;1;16;1;6000;1.75;0;io;F_Vx;3000;0.08977;No;N/A;N/A;1
41;1;17;1;9000;2.25;0;io;F_Vx;3000;0.05502;No;N/A;N/A;1
41;1;18;1;12000;1.75;0;io;F_Vx;3000;0.05512;No;N/A;N/A;1
41;1;19;1;15000;1.6;0;io;F_Vx;3000;0.04046;No;N/A;N/A;1
41;1;20;1;3000;0.8;0;io;F_Vx;3000;0.07699;No;N/A;N/A;1
41;1;21;1;24000;1.25;0;io;F_Vx;3000;0.04046;No;N/A;N/A;1
41;1;22;2;21000;7.5;0;io;F_Vx;3000;0.07321;No;N/A;N/A;1
41;1;23;2;21000;4.5;0;iv;F_Vy;3000;0.0376;No;N/A;N/A;1
41;1;24;2;21000;3.5;0;ia;F_Vz;3000;0.0374;No;N/A;N/A;1
41;1;25;2;3000;2;0;io;F_Vx;3000;0.1152;No;N/A;N/A;1
41;1;26;2;3000;4;0;iv;F_Vy;3000;0.0442;No;N/A;N/A;1
41;1;27;2;3000;2.8;0;ia;F_Vz;3000;0.04847;No;N/A;N/A;1
41;1;28;2;6000;3.5;0;io;F_Vx;3000;0.09754;No;N/A;N/A;1
41;1;29;2;6000;9.5;0;iv;F_Vy;3000;0.08672;No;N/A;N/A;1
41;1;30;2;6000;8;0;ia;F_Vz;3000;0.09029;No;N/A;N/A;1
41;1;31;2;12000;2.5;0;io;F_Vx;3000;0.05708;No;N/A;N/A;1
41;1;32;2;12000;3.5;0;ia;F_Vz;3000;0.05114;No;N/A;N/A;1
41;1;33;2;15000;5;0;io;F_Vx;3000;0.06192;No;N/A;N/A;1
41;1;34;2;15000;4.5;0;ia;F_Vz;3000;0.05114;No;N/A;N/A;1
41;1;35;2;6000;9.5;0;ma;Missing;3000;0.01809;No;N/A;N/A;1
42;3;0;1;0;5.5;0;ao;NF_Ax;3000;0.71025;No;N/A;N/A;1
42;3;1;1;0;6.5;0;av;NF_Ay;3000;0.63304;No;N/A;N/A;1
42;3;2;1;0;4.5;0;vo;NF_Vx;3000;0.22175;No;N/A;N/A;1
42;3;3;1;0;3.5;0;vv;NF_Vy;3000;0.14657;No;N/A;N/A;1
42;3;4;2;0;7.25;0;ao;NF_Ax;3000;0.85744;No;N/A;N/A;1
42;3;5;2;0;9.5;0;av;NF_Ay;3000;0.63304;No;N/A;N/A;1
42;3;6;2;0;14;0;aa;NF_Az;3000;0.92377;No;N/A;N/A;1
42;3;7;2;0;5.2;0;vo;NF_Vx;3000;0.19088;No;N/A;N/A;1
42;3;8;2;0;5;0;vv;NF_Vy;3000;0.12983;No;N/A;N/A;1
42;3;9;2;0;6.2;0;va;NF_Vz;3000;0.23908;No;N/A;N/A;1
42;3;10;4;0;13;0;ao;NF_Ax;3000;0.99048;No;N/A;N/A;1
42;3;11;4;0;9.5;0;av;NF_Ay;3000;0.63304;No;N/A;N/A;1
42;3;12;4;0;6;0;vo;NF_Vx;3000;0.19088;No;N/A;N/A;1
42;3;13;4;0;5.3;0;vv;NF_Vy;3000;0.16496;No;N/A;N/A;1
42;3;15;3;0;14;0;av;NF_Ay;3000;0.83736;No;N/A;N/A;1
42;3;16;3;0;6.5;0;aa;NF_Az;3000;0.79073;No;N/A;N/A;1
42;3;17;3;0;12;0;vo;NF_Vx;3000;0.43853;No;N/A;N/A;1
42;3;18;3;0;7;0;vv;NF_Vy;3000;0.19422;No;N/A;N/A;1
42;3;19;3;0;3;0;va;NF_Vz;3000;0.20049;No;N/A;N/A;1
42;3;20;1;6000;0.4;0;io;F_Vx;3000;0.06277;No;N/A;N/A;1
42;3;21;3;9000;9.5;0;io;F_Vx;3000;0.13017;No;N/A;N/A;1
42;3;22;3;9000;5;0;iv;F_Vy;3000;0.04662;No;N/A;N/A;1
42;3;23;3;9000;2;0;ia;F_Vz;3000;0.04663;No;N/A;N/A;1
42;3;24;3;12000;2.1;0;io;F_Vx;3000;0.06871;No;N/A;N/A;1
42;3;25;3;12000;3.2;0;iv;F_Vy;3000;0.03969;No;N/A;N/A;1
42;3;26;3;15000;3.4;0;io;F_Vx;3000;0.06088;No;N/A;N/A;1
42;3;27;3;28000;2.5;0;iv;F_Vy;3000;0.03581;No;N/A;N/A;1
42;3;28;3;30000;3;0;io;F_Vx;3000;0.06598;No;N/A;N/A;1
42;3;29;3;30000;1.05;0;ia;F_Vz;3000;0.03351;No;N/A;N/A;1
42;3;30;4;3000;0.35;0;iv;F_Vy;3000;0.03727;No;N/A;N/A;1
42;3;31;4;6000;1.3;0;io;F_Vx;3000;0.04758;No;N/A;N/A;1
42;3;32;4;9000;4.8;0;io;F_Vx;3000;0.04374;No;N/A;N/A;1
42;3;33;4;9000;3.4;0;iv;F_Vy;3000;0.04662;No;N/A;N/A;1
42;3;34;4;12000;1.9;0;io;F_Vx;3000;0.0393;No;N/A;N/A;1
42;3;35;4;12000;2;0;iv;F_Vy;3000;0.03969;No;N/A;N/A;1
42;3;36;4;20000;3.2;0;iv;F_Vy;3000;0.03581;No;N/A;N/A;1
42;3;37;4;24000;2.35;0;iv;F_Vy;3000;0.03581;No;N/A;N/A;1
42;3;38;1;3000;0.35;0;iv;F_Vy;3000;0.03727;No;N/A;N/A;1
42;3;39;1;12000;1.95;0;iv;F_Vy;3000;0.03969;No;N/A;N/A;1
42;3;40;4;27000;1.9;0;io;F_Vx;3000;0.0393;No;N/A;N/A;1
42;3;41;1;15000;3.2;0;io;F_Vx;3000;0.07459;No;N/A;N/A;1
42;3;42;1;27000;1;0;io;F_Vx;3000;0.03545;No;N/A;N/A;1
42;3;43;1;32000;1.3;0;iv;F_Vy;3000;0.02477;No;N/A;N/A;1
42;3;44;2;3000;0.9;0;iv;F_Vy;3000;0.03727;No;N/A;N/A;1
42;3;45;2;3000;0.9;0;ia;F_Vz;3000;0.03338;No;N/A;N/A;1
42;3;46;2;6000;1.25;0;io;F_Vx;3000;0.06966;No;N/A;N/A;1
42;3;47;2;9000;1.7;0;ia;F_Vz;3000;0.07014;No;N/A;N/A;1
42;3;48;2;12000;3.6;0;iv;F_Vy;3000;0.03969;No;N/A;N/A;1
42;3;49;2;12000;5.4;0;ia;F_Vz;3000;0.05367;No;N/A;N/A;1
42;3;50;2;15000;3.5;0;io;F_Vx;3000;0.07459;No;N/A;N/A;1
42;3;51;2;24000;1.45;0;io;F_Vx;3000;0.0508;No;N/A;N/A;1
42;3;52;2;24000;1.3;0;ia;F_Vz;3000;0.03717;No;N/A;N/A;1
42;3;53;2;32000;1.2;0;iv;F_Vy;3000;0.05561;No;N/A;N/A;1
42;3;54;3;3000;0.8;0;io;F_Vx;3000;0.10838;No;N/A;N/A;1
42;3;55;3;3000;0.6;0;iv;F_Vy;3000;0.07949;No;N/A;N/A;1
42;3;56;3;6000;2.8;0;io;F_Vx;3000;0.12281;No;N/A;N/A;1
42;3;57;3;9000;9.5;0;ma;Missing;3000;0.022;No;N/A;N/A;1
43;4;1;1;0;32.5;0;av;NF_Ay;3000;0.67222;No;N/A;N/A;1
43;4;2;1;0;3.4;0;vo;NF_Vx;3000;0.15072;No;N/A;N/A;1
43;4;3;1;0;7.5;0;vv;NF_Vy;3000;0.04464;No;N/A;N/A;1
43;4;4;3;0;22.5;0;ao;NF_Ax;3000;0.94673;No;N/A;N/A;1
43;4;5;3;0;7.5;0;aa;NF_Az;3000;0.56717;No;N/A;N/A;1
43;4;6;3;0;6.5;0;vo;NF_Vx;3000;0.12332;No;N/A;N/A;1
43;4;7;3;0;3.25;0;va;NF_Vz;3000;0.15632;No;N/A;N/A;1
43;4;8;4;0;9;0;ao;NF_Ax;3000;0.77025;No;N/A;N/A;1
43;4;9;4;0;5;0;aa;NF_Az;3000;0.56717;No;N/A;N/A;1
43;4;10;4;0;2.5;0;vo;NF_Vx;3000;0.07518;No;N/A;N/A;1
43;4;11;4;0;2.75;0;va;NF_Vz;3000;0.11773;No;N/A;N/A;1
43;4;12;2;0;12;0;ao;NF_Ax;3000;0.73315;No;N/A;N/A;1
43;4;13;2;0;35;0;aa;NF_Az;3000;0.56164;No;N/A;N/A;1
43;4;14;2;0;8.5;0;vo;NF_Vx;3000;0.12332;No;N/A;N/A;1
43;4;15;2;0;6.5;0;va;NF_Vz;3000;0.15632;No;N/A;N/A;1
43;4;16;2;27000;2.25;0;io;F_Vx;3000;0.04037;No;N/A;N/A;1
43;4;17;1;22000;1.3;0;io;F_Vx;3000;0.02695;No;N/A;N/A;1
43;4;18;1;18000;1.75;0;iv;F_Vy;3000;0.02926;No;N/A;N/A;1
43;4;19;1;3000;0.45;0;io;F_Vx;3000;0.03581;No;N/A;N/A;1
43;4;20;1;3000;4.25;0;iv;F_Vy;3000;0.02445;No;N/A;N/A;1
43;4;21;2;6000;1.75;0;io;F_Vx;3000;0.04858;No;N/A;N/A;1
43;4;22;2;18000;5.5;0;io;F_Vx;3000;0.02719;No;N/A;N/A;1
43;4;23;2;18000;2;0;ia;F_Vz;3000;0.03356;No;N/A;N/A;1
43;4;24;2;36000;1.15;0;ia;F_Vz;3000;0.02444;No;N/A;N/A;1
43;4;25;3;3000;3;0;io;F_Vx;3000;0.059;No;N/A;N/A;1
43;4;26;3;3000;1.2;0;ia;F_Vz;3000;0.02431;No;N/A;N/A;1
43;4;27;3;12000;1.5;0;io;F_Vx;3000;0.02695;No;N/A;N/A;1
43;4;28;3;18000;2.5;0;io;F_Vx;3000;0.04357;No;N/A;N/A;1
43;4;29;3;18000;1.25;0;ia;F_Vz;3000;0.02708;No;N/A;N/A;1
43;4;30;3;34000;3.5;0;io;F_Vx;3000;0.05375;No;N/A;N/A;1
43;4;31;3;36000;2;0;ia;F_Vz;3000;0.02444;No;N/A;N/A;1
43;4;32;1;34000;1.8;0;io;F_Vx;3000;0.04053;No;N/A;N/A;1
43;4;33;4;3000;1.2;0;io;F_Vx;3000;0.04738;No;N/A;N/A;1
43;4;34;4;3000;0.6;0;ia;F_Vz;3000;0.02431;No;N/A;N/A;1
43;4;35;1;35000;1.7;0;io;F_Vx;3000;0.0502;No;N/A;N/A;1
43;4;36;4;6000;0.9;0;io;F_Vx;3000;0.02686;No;N/A;N/A;1
43;4;37;4;6000;0.6;0;ia;F_Vz;3000;0.02431;No;N/A;N/A;1
43;4;38;4;18000;0.9;0;io;F_Vx;3000;0.01771;No;N/A;N/A;1
43;4;39;4;18000;0.9;0;ia;F_Vz;3000;0.02708;No;N/A;N/A;1
43;4;40;4;32000;2.25;0;ia;F_Vz;3000;0.02444;No;N/A;N/A;1
43;4;41;4;34000;0.9;0;io;F_Vx;3000;0.01771;No;N/A;N/A;1
43;4;42;2;3000;0.75;0;io;F_Vx;3000;0.03581;No;N/A;N/A;1
43;4;43;2;3000;6;0;ia;F_Vz;3000;0.03079;No;N/A;N/A;1
43;4;44;1;24000;2.5;0;iv;F_Vy;3000;0.02538;No;N/A;N/A;1
43;4;45;2;3000;6;0;ma;Missing;3000;0.00061;No;N/A;N/A;1
44;4;1;1;0;42;0;av;NF_Ay;3000;0.67222;No;N/A;N/A;1
44;4;2;1;0;5.5;0;vo;NF_Vx;3000;0.12332;No;N/A;N/A;1
44;4;3;1;0;12.5;0;vv;NF_Vy;3000;0.04512;No;N/A;N/A;1
44;4;4;3;0;21;0;ao;NF_Ax;3000;0.94673;No;N/A;N/A;1
44;4;5;3;0;9;0;aa;NF_Az;3000;0.56717;No;N/A;N/A;1
44;4;6;3;0;6.75;0;vo;NF_Vx;3000;0.12332;No;N/A;N/A;1
44;4;7;3;0;3.25;0;va;NF_Vz;3000;0.15632;No;N/A;N/A;1
44;4;8;4;0;9;0;ao;NF_Ax;3000;0.77025;No;N/A;N/A;1
44;4;9;4;0;5;0;aa;NF_Az;3000;0.56717;No;N/A;N/A;1
44;4;10;4;0;2.75;0;vo;NF_Vx;3000;0.07518;No;N/A;N/A;1
44;4;11;4;0;2.25;0;va;NF_Vz;3000;0.14468;No;N/A;N/A;1
44;4;12;2;0;12.5;0;ao;NF_Ax;3000;0.73315;No;N/A;N/A;1
44;4;13;2;0;55;0;aa;NF_Az;3000;0.56164;No;N/A;N/A;1
44;4;14;2;0;6.5;0;vo;NF_Vx;3000;0.12332;No;N/A;N/A;1
44;4;15;2;0;10;0;va;NF_Vz;3000;0.21256;No;N/A;N/A;1
44;4;16;2;6000;1.9;0;io;F_Vx;3000;0.04858;No;N/A;N/A;1
44;4;17;2;6000;1.1;0;ia;F_Vz;3000;0.02431;No;N/A;N/A;1
44;4;18;1;22000;4.5;0;iv;F_Vy;3000;0.02538;No;N/A;N/A;1
44;4;19;1;34000;3;0;io;F_Vx;3000;0.03782;No;N/A;N/A;1
44;4;20;1;35000;0.9;0;iv;F_Vy;3000;0.02538;No;N/A;N/A;1
44;4;21;1;3000;0.55;0;io;F_Vx;3000;0.03581;No;N/A;N/A;1
44;4;22;1;3000;6;0;iv;F_Vy;3000;0.02445;No;N/A;N/A;1
44;4;23;2;3000;1.15;0;io;F_Vx;3000;0.04269;No;N/A;N/A;1
44;4;24;2;3000;7;0;ia;F_Vz;3000;0.04826;No;N/A;N/A;1
44;4;25;1;6000;2;0;io;F_Vx;3000;0.06524;No;N/A;N/A;1
44;4;26;1;6000;0.75;0;iv;F_Vy;3000;0.02445;No;N/A;N/A;1
